"measurement_id","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","max_kl_shift","time_kl_shift","outlierinclude_mdrmd","ARCH.LM","max_level_shift","time_level_shift","ac_9","crossing_points","max_var_shift","time_var_shift","entropy","nonlinearity","embed2_incircle","spreadrandomlocal_meantaul","flat_spots","x_pacf5","diff1x_pacf5","diff2x_pacf5","firstmin_ac","std1st_der","arch_acf","garch_acf","arch_r2","garch_r2","stability","firstzero_ac","trev_num","alpha","beta","nperiods","seasonal_period","trend","spike","linearity","curvature","e_acf1","e_acf10","walker_propcross","hurst","unitroot_kpss","histogram_mode","unitroot_pp","localsimple_taures","lumpiness","motiftwo_entro3"
"020b3f90-ea23-459a-993a-af979bc23d2f",0.750306754541156,0.878860469356283,0.188442865890911,0.214249138283311,-0.175417293802644,0.186779278818306,1984.65613190343,46208,-0.678318169654803,0.593740852583019,17.0190467325636,6711,0.0296645408824079,18097,137.0224977328,6647,0.911244262032679,0.0259931832199553,0.850607206182463,3.27,1682,0.748122218396597,0.231267002585689,0.418321681224805,12,0.706676106954798,0.300924051325476,0.00566485291058777,0.145621851516702,0.00643952231873983,0.408538629506546,10,0.153581829925535,0.999899933111571,0.000100111807468088,0,1,0.0101254756292343,1.9859333878614e-08,-11.459548517246,14.6795479799686,0.747751685498534,0.85527971623677,0.368366476560017,0.999954177318763,5.50002315438756,-2.5,-12117.5709624353,2,8.48907501979205,1.68974504615079
"0218e29a-91a5-4f1f-b91b-1a399ce8eb22",0.608889746704066,0.673521721800145,-0.125563990065904,0.0973321880881464,-0.439010158466712,0.213063555643429,1387.70937117609,34580,-0.140282968499733,0.066554940896796,10.4070780684071,48474,0.0564389000986261,16336,204.135388900094,14113,0.945216920025315,0.301524190780629,0.73196048327882,4.83,1029,0.400675743766853,0.164901205770088,0.633662486588817,18,0.884438070421125,0.0572956377872085,0.000133808106107225,0.0540956738446756,0.00013276448860639,0.365350167529754,12,0.669933941537917,0.61493078110722,0.000100003522913902,0,1,0.0030090297609725,5.28291035487195e-08,0.0547986373121506,-4.67894312040759,0.607709850240838,0.665222870779267,0.299858179694669,0.999610554171785,0.35688036830569,-2.5,-26059.1687318499,1,21.1386189013437,1.71768730588148
"0222d5bf-deb0-4c33-8452-5bf0ef392671",0.727372051209812,1.13238983256278,0.0999242608235839,0.224497423837032,-0.247874309325565,0.172227683939106,1218.0861365199,20182,0.213779297689549,0.52535544666932,19.4877258266945,22971,0.111127980826791,10252,126.218050863521,48273,0.906759972573295,0.0199946219501824,0.883178427806237,2.44,1502,0.668027144165601,0.226007900667473,0.498339604676796,4,0.738419988816718,0.609404192702679,0.00648689343949734,0.297359405757569,0.00642273580004128,0.455695732252449,16,-0.0932070376013917,0.999899976524008,0.000107872943578606,0,1,0.0427396225347165,2.75780868667301e-08,2.53211119819418,27.8892615156603,0.715200410129311,0.984862339402875,0.403209662351528,0.999954177318763,4.28004862929926,2.5,-17475.8951503225,2,16.916043053407,1.58264641226689
"02389c9e-8821-4c54-a1a7-912f0b66dd95",0.545638404979272,1.61108679884633,-0.568637775633695,0.426070102753795,-0.748565866922592,0.791026105525709,14317.915582201,23886,-0.0516832938507223,0.0397919627632334,38.6203523334731,56096,0.153262540253423,13801,2391.60083941169,56103,0.90412830017857,3.75771056177155,0.988452617351111,5.34,25793,0.520976745800977,0.390393828421718,1.09229322761989,1,0.953277571992107,0.040181700446031,0.0193027564645863,0.0361774688357158,0.0151973375088023,0.506208137625899,15,-30.9137287125592,0.380014622094973,0.000100386434749348,0,1,0.000648751370967315,2.90463055897378e-06,2.90363365565871,3.12963312140676,0.54534342886361,1.60840253913022,0.24869454964048,0.908965254305469,0.187995935360339,-10,-50517.2434076627,1,917.951994164161,1.23920119421996
"0246842e-d033-4386-9044-493db45703fd",0.736486616124141,1.01178845758834,0.0316653965950475,0.109914232538669,-0.355280915028085,0.172303045014049,1904.8828897307,28573,0.245002169342189,0.34177019453397,18.0452219794408,59681,0.0286763602335504,18115,344.388822427051,59239,0.926694413130815,0.456689897166953,0.880065424928233,3.73,7261,0.595777166218039,0.110945744109807,0.488147500142756,14,0.725945730802422,0.585651569588617,0.000677951276818366,0.318162455181122,0.00067626957949527,0.443622031386667,10,-0.873707323448043,0.999899657980276,0.000101405409796806,0,1,0.00988571859575904,6.70985442096946e-08,7.36097714090291,12.4342330059682,0.733849780969654,0.985662274885777,0.381360033375052,0.999954177318763,2.83057878784479,-2.5,-14094.2030798773,2,30.2037795301892,1.83140023832232
"026064df-af76-4b9f-b7b0-99f5bb6175ad",0.650869371745469,0.925645636007854,0.13300634905168,0.185872511329426,-0.299451779107445,0.166464967987877,583.047503508489,50344,0.484160021398599,0.104266788424465,8.76579232666623,53633,0.121116707214528,12386,206.269709327239,33193,0.90716404417603,0.105837309319184,0.613134048884876,3.28,5746,0.618546675364942,0.134823304314359,0.321676386156263,6,0.83562626090191,0.0975158250795943,0.0125609713750074,0.0703818652120171,0.00964525559682155,0.13301063611232,3,1.2470970156496,0.99989998688037,0.000100002959940047,0,1,0.00619572117681355,2.73589056762099e-08,12.375919665103,6.25231880951399,0.648693495350546,0.939702588233118,0.209726494583389,0.999954177318763,13.0860233049248,-2.5,-11041.8628339759,2,16.8300381531382,1.67817562774011
"02b6250d-b2f6-4ea3-8e40-a37c7076b13b",0.784809679836146,1.10535069486956,0.0928716754959099,0.0704530975503705,-0.347656702837162,0.161330025339071,2213.50453961146,2935,-0.491076784643071,0.0931148678559084,10.6756962522091,7071,-0.0525782291745529,15392,108.801975853187,13461,0.902753639341345,0.77540478437647,0.7748650089994,3.83,1974,0.671853158506072,0.0698734725958405,0.394132471910272,13,0.656029021442142,0.188171291161299,3.00630847416062e-05,0.19304297216792,5.37399033748322e-05,0.423639521204814,8,0.70191717531048,0.999899617070435,0.000100061107309108,0,1,0.0258791519520358,2.61868287145355e-08,-24.7713185859067,6.76783691807114,0.779093640813834,1.06509576673503,0.270650380763527,0.999954177318763,26.1769360899793,-2.5,-9573.98455208062,2,11.0400928078287,1.14779753082113
"02c85901-cb63-4e92-86bb-04c4ea657515",0.274855935942136,0.087287330374899,-0.381310843515323,0.151920541681595,-0.614095341160226,0.388767007763387,8967.69497199156,44551,0.507175991827575,0.000437427467411295,17.4477906509602,3237,0.0095662879711893,15682,2526.02824535117,3234,0.97301244003137,0.735729513184677,0.907933743112198,3.85,18112,0.076590745449636,0.300752058395085,0.851786309744397,6,1.20427814959543,0.00238426359330486,1.14006107690005e-07,0.00238642310916495,9.38503145626902e-08,0.165564892711221,6,20.2619650840156,0.0103664072050737,0.000100001497774236,0,1,0.0014589965238142,3.96131196493165e-06,2.37079987273293,3.87373984054109,0.273796323328448,0.0862460983316871,0.308949624866024,0.702690541464948,1.25804589620205,-10,-44125.6822476722,1,1433.58563380231,1.53460532214136
"02f5bb4a-4c87-4d94-b957-5a9eeec981e8",0.630631323942059,1.07750125539582,-0.198163338001775,0.117689241477628,-0.467859886191559,0.254773982537612,3689.23910629395,46431,0.500986605575158,0.0787955866882648,41.577869566346,59395,0.0976954809380405,12958,1976.03167875744,59403,0.927625466532138,0.46016802624212,0.94249586030408,6.16,28762,0.447838788862816,0.186373073033021,0.738838427588227,17,0.85949979925686,0.0125899191500597,6.4196037191598e-07,0.0102975073752644,5.90807850060922e-07,0.408698721077712,14,18.9639001019105,0.494994476586029,0.000100055156461381,0,1,0.00887114712157966,1.87447538468567e-06,16.9710984944973,12.193192756102,0.627327523989128,1.04638650309975,0.233729096989967,0.999171398168279,5.84755430106794,-5,-28863.866068742,1,689.070905073518,1.47643681266185
"02fca132-7235-4643-95a3-2684e2fb0714",0.638795455439602,0.84300812506938,-0.189466451267202,0.0770877686425685,-0.499773318007101,0.259303682072631,2592.64987793314,17959,0.508165450773041,0.047755182231052,14.0313536427218,58693,0.0131472083570477,19528,341.454648863769,56045,0.943182435484909,0.657231146231667,0.843773534383211,2.95,4302,0.419351088412208,0.127174654518378,0.665851153781658,12,0.849953260571319,0.0583788592891875,7.79103964104326e-06,0.059225111950021,7.38808885547058e-06,0.41762566082075,11,1.26999164283889,0.623218446297253,0.000100011725010994,0,1,0.0185117148491246,1.51232301204057e-07,19.0670630474879,13.3799178502604,0.63198127715649,0.794693895003368,0.370480062915182,0.999729606331232,10.91919981997,-2.5,-24063.3565325558,1,51.7159264992202,1.55481651714906
"0345af44-acb5-4338-86b3-20e51ac98258",0.742392129343907,1.27278350079345,-0.134252706466777,0.0823570576928626,-0.529199655945384,0.418586409917688,3002.10848753112,32005,-0.17974451017072,0.0465186357267354,20.0712895893764,36314,-0.226585100040154,11938,718.699372171141,36322,0.897826379079211,1.81934720462709,0.69887072307433,5.4,9687,0.566856767897597,0.0660314396910427,0.60704261606301,12,0.717788236665,0.364291958929824,0.000639925368928547,0.241645525554393,0.00119837812969334,0.400464185789823,7,-0.531990165111844,0.837626955477639,0.000100025932081691,0,1,0.00700887531511751,2.67315967182301e-07,-5.57183873844873,-12.0812360184776,0.740574754998159,1.27101365802751,0.212956721046245,0.999954177318763,3.94860838180605,-5,-9327.84346988962,1,95.0279581665141,1.24273614737042
"039a1239-2587-4c6b-a391-bf7a2388b8a6",0.716387166272774,0.860618907341216,0.0416593263093236,0.114247766307132,-0.340339845043731,0.160288718400883,2172.74715080908,53859,0.864742402243028,0.429341164057184,21.5517292375133,59864,0.0221230869020378,20060,155.793439403869,57971,0.944921873719543,0.0224273027613817,0.864143951660018,2.89,4221,0.574996464190626,0.13010159557202,0.478669496057395,11,0.753126956848333,0.276161653865022,5.07144433637025e-05,0.161883806329376,5.62184759833657e-05,0.382045626445126,10,0.236988048472524,0.999899436279144,0.000100034588434932,0,1,0.0139015711322518,3.59541382559591e-08,12.0098342409924,11.078562190642,0.712379736538572,0.826542127026716,0.349677893120598,0.999954177318763,4.22476889335236,-2.5,-15396.6517669349,2,20.1386040779853,1.51125812184042
"03fd95e1-6d36-4a1e-942b-d9adeb2750e5",0.839982217333723,1.47864331256626,0.233152480944482,0.148319790971589,-0.218968237133694,0.136062618881446,1788.50397717028,32469,-0.651456051741095,0.627777329082389,23.086341141862,9703,-0.0322332786983349,16433,196.419568669053,9869,0.88923063197316,0.0449018967609198,0.862525424293955,3.64,8837,0.843783561430463,0.144251399931317,0.342027055228362,16,0.565696350892576,0.367165967851369,0.000261127145788807,0.208573185147643,0.000270143674623594,0.527659942510697,9,-0.0621984635513881,0.999899937232541,0.000100042442662042,0,1,0.0109645052979533,4.07006486983627e-08,-10.9357289956199,8.84934152948672,0.838205876909591,1.4532541388048,0.365260876812802,0.999954177318763,3.82828129609492,-2.5,-7319.66631443752,2,11.48755289253,1.7504381574241
"045e1e54-8e7e-4fba-916e-3bad2d2bc219",0.528368249167316,0.435014020911342,-0.22305932589283,0.0895077672428888,-0.514831136669113,0.269170930928575,2966.33135746415,5004,-0.45264986967854,0.00134927148018198,13.7003077409581,38419,-0.0215700686083734,19097,763.443197233255,59205,0.935579149696906,0.993612577616168,0.809451397824307,4.01,5942,0.287089882813345,0.174836417313102,0.704306863566042,13,0.971216625437865,0.0762384323524682,2.86014426639788e-05,0.0817615535127302,2.25904033756326e-05,0.298139531382447,9,-2.05101248209703,0.480165935642603,0.000105219020991656,0,1,0.0103308891681276,3.2514190409061e-07,-9.45120441140019,13.8009649538959,0.523447854216769,0.417178051245966,0.349116973818315,0.935973713788008,6.51572456702671,-5,-28675.1381329339,1,116.90800615492,1.59559348917078
"046c7976-ca14-4a6c-8a58-3e6e80b26bbf",0.391395532656119,0.210401800863134,-0.338050093960901,0.124758484111591,-0.594999907733514,0.362563904944467,23126.073842363,46731,0.620226760421223,0.00663123928329039,21.7989609904192,47010,-0.0352000654180751,14111,2060.35107264883,46840,0.957254711064404,0.492079966766894,0.93160940812275,4.35,46855,0.15634418514366,0.236522256657273,0.795081619828986,11,1.1032811566759,0.000389740877324648,1.43846536657544e-07,0.000383688286328391,1.452403143271e-07,0.214688744082925,8,59.2508435812481,0.299514618160594,0.00010002849876561,0,1,0.00499045532400932,3.84551840379161e-06,8.6326084207031,2.2005793975327,0.388343112004399,0.205613552703889,0.251846244427622,0.805144257420277,7.60376295566527,-10,-36933.5815719089,1,1372.17122573651,1.28863746011775
"04f6a373-3bbd-4ae4-83e6-554cf15b547a",0.654242731365444,0.768377485912396,-0.121072335909283,0.0986899405396387,-0.467182226352455,0.288763006145402,2895.85062350522,15776,-0.474190258013812,0.178913087627254,16.8259862723371,15919,0.00827776032020965,9079,290.99625835632,13309,0.91778267230427,0.394910120110894,0.93663137825498,2.38,10880,0.452412617346921,0.122618900371474,0.612046647384229,8,0.831580014202177,0.292266084473888,0.00662517949707274,0.226184721646411,0.0067021605865113,0.356928640263959,10,-0.442745164512561,0.745990789388614,0.000100033701411982,0,1,0.0122676306438451,1.17108633622188e-07,5.63992657076021,-22.4428188295527,0.649948733084318,0.740519242405763,0.412344068760242,0.999913464864144,3.86571783086999,2.5,-20542.4261385689,1,51.8280290437005,1.51187693966822
"04fc9c52-a9b3-46a5-b863-f46c4ce13815",0.577178131276347,0.614811868043674,-0.18396537249041,0.09781590703823,-0.486844669751913,0.267125245465492,1118.91758114547,3524,-0.155063502673797,0.176338514719929,45.6818740434319,282,0.0320578015633456,20325,626.106493957624,287,0.970241165877787,0.839521454222231,0.839799414960301,2.44,5497,0.353759231645004,0.175189985260594,0.680016380102221,4,0.919595988632927,0.119395885624199,0.0505654232377138,0.111968548633602,0.0508670179032677,0.408399651580379,15,4.2066263837767,0.516586261646068,0.000100013245685241,0,1,0.0457939367068583,2.50741897259853e-07,24.884627816378,-15.9506024264381,0.556886101312097,0.500800294404582,0.392854158659068,0.967492891726948,16.0658943849327,5,-30044.9603506577,1,76.845959454924,1.95356152880239
"04ff7116-5349-4e8e-a691-9ebf8da20c6b",0.446098809562624,0.230255015211539,-0.0855744175233273,0.153502257401714,-0.374519107544299,0.222941388022231,749.558227690849,16086,-0.0967736540166251,0.221710322294166,11.7993432001412,20651,0.0098759605206892,20150,203.813879900891,27140,0.957038193026208,0.0596106875574745,0.836318932209343,2.1,4825,0.279196485556741,0.27599105867016,0.614238102385412,3,1.05252511098568,0.676847078579147,0.00418393795120317,0.227438769990339,0.00405177918532301,0.190242008225963,2,-0.253472404964761,0.00276487529080513,0.000100007503136184,0,1,0.0333513559917195,2.07588933078519e-08,-15.5062684253493,-10.1802845716604,0.426993460152048,0.216847388470166,0.398775674048304,0.824601814947076,18.9654549138264,-2.5,-29695.1064645777,1,22.0870926875233,1.9594257999096
"0514cc23-74af-4624-8f4b-33c92e98a2f6",0.79750990654153,1.35816538341746,-0.029072984579115,0.0246754605439963,-0.502313853804686,0.255769112798142,5135.39031095403,48445,-0.50511902571223,0.0864048476119544,24.7578235200008,6565,-0.133426712057124,10597,721.81577248882,14211,0.881879609776419,0.724342723466658,0.804848667369372,5.05,15859,0.651239779594534,0.0225833954155127,0.479235024446759,14,0.636385717674366,0.0414229666656303,4.45317598491399e-06,0.0427708226093797,5.08625067076673e-06,0.444619258221443,8,8.62702671989105,0.968822720643703,0.0001000476760969,0,1,0.00340795772103675,2.65013528868029e-07,-3.95518097376338,-1.67550407116312,0.796817516965478,1.35389509331628,0.274357601713062,0.999954177318763,1.27903197186057,-5,-8425.52237217335,1,122.055637757127,1.54857617226121
"052e067c-0993-44ab-80b7-a69042330c58",0.703631152812572,0.623214357047272,0.1931176421319,0.280269083772188,-0.184850581976034,0.253761925712149,3598.59786782594,18148,-0.38957390742306,0.441709608481457,16.9735009538591,33905,0.15111060443794,18437,446.262788783774,33899,0.924539283015557,0.0179198866378432,0.843043009861606,3.06,4578,0.690211147078125,0.238045346245129,0.385469770206647,5,0.769900673343844,0.222001078265867,0.000393914787740864,0.170370414720854,0.000413080921139185,0.29021219922416,4,-0.127295483409771,0.999730965062234,0.000100012467656943,0,1,0.00746887234577998,1.17183602893935e-07,-8.25769694784115,-5.9610220462072,0.701400830252099,0.612667341121511,0.313815505982963,0.999954177318763,5.20727394859069,-2.5,-12640.8246121247,2,63.2191264801429,1.4168603416928
"05a3b9dd-bbe4-4c4d-8571-1c692640aead",0.779204668965176,2.27531723036665,-0.0708265040552135,0.222672994583261,-0.349797756020869,0.26858718465686,7729.46914879585,29776,0.00926018787817995,0.238475885785266,44.2344514815922,30169,0.1780619766099,12877,1538.51585635762,30187,0.892075675651356,1.32879574777093,0.983598334754477,5.1,18798,0.731783393494848,0.19166609498482,0.702312494216111,3,0.664527500963124,0.139699691020928,1.00914360105671e-07,0.0987398770493969,9.76214594105524e-08,0.663187691462134,15,3.12147331018227,0.673344721216962,0.00010001473425434,0,1,0.00100952040789348,1.5962420700357e-06,-0.861972037503181,-3.33026026683465,0.778981570282963,2.2711645632084,0.239180944421229,0.999954177318763,0.119662698950742,-5,-15412.1747858119,1,230.024557941517,1.21381801635149
"05dd5dff-3dc7-44cd-a688-11c17fffbf7e",0.718430876708727,0.887772651383765,-0.00196619931366879,0.0746790503023305,-0.389313595396906,0.176927030951475,1587.47366259741,15152,-0.192099757301866,0.205780953949349,15.177819436729,27485,0.0497718126612168,14587,319.732362224448,27470,0.926696385658589,0.0556749543516611,0.742022968493655,4.56,6398,0.548838242916159,0.0926059644828247,0.480149136204885,16,0.750431149597746,0.0910838201167732,0.000387872240184743,0.0828558558464962,0.000456385298198016,0.398931169807875,11,0.804442263230333,0.996483138884007,0.000100004471736544,0,1,0.00421152142268133,5.08661030229304e-08,0.822418940000078,-5.9231838047486,0.717240242726655,0.877160651812093,0.292347348687734,0.999954177318763,0.754572209844247,-2.5,-15140.2264100098,1,20.3823916094912,1.64976086583733
"060fdaca-dc34-4990-a53c-00e3dff1ca4d",0.661578833264672,0.919339090630267,0.248908616117891,0.310309739123946,-0.153024021170564,0.1778768277825,710.416135076994,22787,-0.228611547591187,0.289910578406818,10.7071895162641,1239,0.174345753317305,13426,138.141624904355,1233,0.910372196201072,0.0685284016110659,0.765843628278641,3.75,1296,0.75249632353235,0.283129157170859,0.299937463264882,5,0.822701325133097,0.333063847386564,0.00114576558208766,0.169346651822072,0.0011724101225379,0.114965430134092,3,0.469440066680105,0.999899944968204,0.000100025978379319,0,1,0.00277315771402431,1.64246703978524e-08,8.98552307207799,-4.19938759713628,0.660638322805694,0.924877024550483,0.239046488691262,0.999954177318763,5.20039417836134,-2.5,-9626.76112591253,2,16.7409519915008,1.74825567480323
"062290b1-4e87-413d-91a8-182bd8e120cf",0.272525212992582,0.096584034192656,-0.398822870546975,0.16324870563405,-0.621728585028268,0.398725837431255,11630.3612614239,33971,0.0904969806460247,0.000292258662205581,13.3771009996942,55235,0.00412350373446005,12918,1412.4710870584,26455,0.982711780321079,0.894052672305864,0.968344794124044,4.57,14402,0.0777378904227184,0.313800866466514,0.873982971404862,12,1.20622214515366,0.00239598234052603,7.45406263506657e-07,0.0023729532170453,5.46168003139269e-07,0.183382466301933,12,4.95846215390994,0.0321350498064997,0.000100002034557075,0,1,0.00131900523326289,1.35322347740273e-06,0.278595998026255,0.854378628717182,0.271564419021026,0.0953452646815109,0.279959852793576,0.707455776583793,0.353117712611833,-5,-48525.3899877469,1,473.578324098337,1.11505896709416
