"measurement_id","mean_ts_int_acc","max_ts_int_acc","mean_diff_ts_int_acc","sd_ts_int_acc","obs_int_acc","mean_int_acc","min_int_acc","max_int_acc","abs_mean_int_acc","sd_int_acc","E1_int_acc","E2_int_acc","E3_int_acc","skew_int_acc","kuriosis_int_acc","Et1_int_acc","Et2_int_acc","Et3_int_acc","skew_t_int_acc","kuriosis_t_int_acc","meandiff_int_acc","meandiff_n_int_acc","meandiff2_n_int_acc","meandiff3_n_int_acc","meandiff5_n_int_acc","meandiff10_n_int_acc"
"00d7eaec-9970-4167-aee5-41aaadc6117e",599.861196706282,1199.974,0.0200022336311508,346.47039445071,59993,30946.0799413625,30935.4995143308,30966.7094498143,30946.0799413625,10.1341870572963,30946.0799413625,957659966.437234,29635828235023.3,1.00000016088408,1.00000042905514,18566658.2626702,459821758570550,1.28140122488036e+22,1.29957353227968,1.80165381348703,0.000516645366947025,0.0258495088840026,0.0258533548536291,0.0258563643266643,0.0258575067937848,0.0258613642312494
"010beb2c-8eff-4bb4-91be-78cf640f1436",599.946791073728,1199.967,0.0200663377926421,346.45179590596,59801,31019.6015678879,31017.0391701073,31022.0372644119,31019.6015678879,1.3540987119989,31019.6015678879,962215683.264066,29847547230977.2,1.00000000285835,1.00000000762231,18610265.4985504,461832293597637,1.28937977333335e+22,1.29913536897277,1.80029169294789,2.74789447865618e-05,0.00141567349861865,0.00141818808803147,0.0014205258827986,0.0014236846428923,0.00142176551988096
"0135a045-7978-4e4a-af98-38e645710934",599.718169112369,1199.974,0.0200329549248748,346.372277404056,59901,63.6532516894532,53.6681867457653,84.6879038239255,63.6532516894532,9.72456647358761,63.6532516894532,4146.30206501532,276501.539553977,1.03563363483222,1.09764021152739,41403.7296804499,2541110357.42315,183304331979439,1.43099276863978,2.23026475091373,0.000517648170114779,0.0258610153159618,0.0258596735587531,0.0258546409954173,0.0258396553724403,0.0258150644494059
"0142fbfb-928a-459d-a8be-5828a79a79b0",600.132499582763,1199.976,0.0200273044378056,346.573464739047,59918,30902.5705888784,30890.1046202222,30912.8964758462,30902.5705888784,6.45710135161035,30902.5705888784,954968910.694077,29510996749683.1,1.00000006548601,1.00000017462507,18547845.5562253,458801399034825,1.27674944989415e+22,1.29917776484236,1.80031420220118,0.000379099770887308,0.0191753539671057,0.0191705153997398,0.0191667362085917,0.0191583631331352,0.019144345305599
"014aa655-5dbf-448b-99ad-09fd7776a682",600.030478646534,1199.973,0.0199331063122924,346.38300982147,60201,28045.0916247883,28039.4401485791,28049.9023402861,28045.0916247883,3.25701617776102,28045.0916247883,786527174.850752,22058227279077.9,1.00000002023063,1.00000005394829,16826787.0437182,377469516410037,9.5259114365819e+21,1.29892391371035,1.79968313672651,-0.000173790559917304,-0.00872071994656506,-0.00872049275320688,-0.00872023885057402,-0.00871976721854967,-0.00871918746651988
"0159954c-1bd2-47a6-9e6f-94f8d179b712",600.105090200854,1199.984,0.0200187511469229,346.515905226503,59944,153.076407840991,93.2791008084979,210.994825586643,153.076407840991,37.4439725116769,153.076407840991,24834.4143256087,4229766.07715131,1.08077543797071,1.21365712037429,104678.918588284,16731063261.6368,3109776787784532,1.43695744076517,2.22628250981311,0.00196114830191027,0.0979563824392909,0.0979724467806067,0.0979897935882546,0.0980264835686481,0.0980693469179892
"015f26c8-42ce-4bca-826f-c8b3ce16a452",599.900078119018,1199.978,0.0199749975030795,346.33447774302,60075,30881.0912288466,30837.5837229199,30919.853810468,30881.0912288466,24.5692824376837,30881.0912288466,953642399.123935,29449555207891.3,1.00000094943188,1.00000253176166,18534062.7801,458206117143770,1.2746639275842e+22,1.29958404667105,1.80175465843994,0.00136867430732385,0.0685921739289942,0.0685904507660863,0.0685894758957326,0.0685890240068032,0.0685976061662443
"017b6193-e0b7-4fb9-8312-97db38f8fb28",600.309681397482,1199.967,0.0200114568741245,346.313440888468,59965,309.437246367818,303.785755633396,312.688636734611,309.437246367818,2.3047175401609,309.437246367818,95756.7210740575,29633972.6332686,1.00008284084401,1.00022042987012,185144.063538967,45457066518.9508,12519796850106356,1.29179968109499,1.7770371273271,-6.72837337061304e-05,-0.00330893099042559,-0.00330586639664496,-0.00330226494123447,-0.00329861901863932,-0.00329272628871722
"018a40d1-2537-4953-825a-096044deb8d3",599.700664022227,1199.978,0.0200843222253837,346.154776894557,59748,342.596693339333,341.155036386834,345.269596980302,342.596693339333,0.989811340791636,342.596693339333,117373.473997138,40212436.4864878,1.00001254815486,1.00003349892473,205657.709620215,56489537768.282,17481153549235982,1.30202120080687,1.81019924047303,6.88663965298353e-05,0.00343784051816871,0.00343674187624145,0.00343584081039606,0.0034346963149097,0.00343310083268979
"01cd60b8-37d5-483c-ad36-ef0dc746203f",599.701184595884,1199.981,0.0200140267191487,346.455019343342,59958,30946.9542205778,30929.8930368108,30969.7779174612,30946.9542205778,16.4424288700087,30946.9542205778,957714245.879499,29638355658075.4,1.00000042347873,1.00000112934376,18564222.8155118,459799547543834,1.28145492325661e+22,1.29972216285328,1.80200617878731,0.000599801048014975,0.0301485282732648,0.0301523418171501,0.0301526486157385,0.030148921531199,0.0301360781843655
"01e0355c-e1a7-4958-a45e-8ab87107fb2b",600.144955696202,1199.995,0.0200926778627999,346.38307172036,59724,353.985593390821,337.526073806214,363.810140621649,353.985593390821,8.92456128270273,353.985593390821,125385.446788743,44440627.6773209,1.00094332224208,1.00250342360966,215275.845286348,62388970321.5447,20360825033210872,1.3065728962507,1.81982671989982,0.000403751814904616,0.0191085795944235,0.0191170017135249,0.0191285247876618,0.0191592919493425,0.019249367019526
"020b3f90-ea23-459a-993a-af979bc23d2f",599.591237389617,1199.966,0.0200693415396966,346.255473323147,59792,429.337248353219,422.46642264644,431.82439121078,429.337248353219,2.13343781459663,429.337248353219,184335.024304299,79145779.229039,1.0000367694642,1.00009769879209,257915.84454705,88767664803.4812,34377285588423864,1.29983847952516,1.80269165331238,0.000156487151651391,0.00780460072646284,0.00780255376131316,0.00780056933495997,0.0077986408276466,0.00779611841241355
"0218e29a-91a5-4f1f-b91b-1a399ce8eb22",600.061132090897,1199.978,0.020021323100025,346.383743666224,59936,461.950784359516,448.544604420273,475.077188878307,461.950784359516,8.5991435971554,461.950784359516,213472.471207239,98682004.0727172,1.00051854833837,1.00138154695339,280145.228277986,105704457412.163,45020129230849336,1.30998639530176,1.83298796409836,0.000440293255069863,0.0220147045228338,0.022017855629303,0.0220204433243679,0.022025693125225,0.0220294289500838
"0222d5bf-deb0-4c33-8452-5bf0ef392671",600.208073634165,1199.98,0.0200183504604297,346.375723266668,59945,509.802408666868,507.09047439768,512.569249366936,509.802408666868,2.01951013656597,509.802408666868,259902.574235696,132503117.484393,1.00002354363017,1.00006279103595,305311.109016575,123994570923.314,56621652329145664,1.29681651801367,1.79364360704335,-7.94591837680713e-05,-0.00397714352667391,-0.00397714934969854,-0.00397706501149153,-0.00397694920603023,-0.00397691881168605
"022feb7c-8c8e-438f-bdf4-c9acd8116527",600.026072322902,1199.989,0.0200064854951651,346.517978863819,59981,31010.7469325597,30998.9152663729,31024.1554298063,31010.7469325597,9.03531135032773,31010.7469325597,961666506.950753,29822001743851.9,1.0000001273387,1.00000033957561,18610187.5492362,461926893922013,1.28990033458109e+22,1.2992606434982,1.80060756248656,0.000347109209031878,0.0174730033140479,0.0174678587465972,0.0174620417133984,0.0174491219937785,0.0174344165842366
"02389c9e-8821-4c54-a1a7-912f0b66dd95",600.058618381102,1199.98,0.0200193523631571,346.497374147965,59942,645.792047192661,587.543248965112,721.837477899931,645.792047192661,34.6103839168017,645.792047192661,418245.226908194,271660673.134961,1.00433889598908,1.01164231186332,399281.218184833,219716724494.985,138105173409033088,1.34095830243338,1.93585080682227,0.00223779214706765,0.111896857696844,0.111881719160371,0.111871368327471,0.111875180829267,0.111887756915551
"023e9500-8271-4a1b-a9fd-7cb667059a2e",600.07230103651,1199.986,0.0199329911463265,346.363506204576,60202,31020.9964324868,31018.7677748829,31023.5681738131,31020.9964324868,1.10133013280474,31020.9964324868,962302220.877268,29851573836059.7,1.00000000189065,1.00000000504177,18615212.4528285,461984235793347,1.28983511417489e+22,1.2989530715662,1.7997673806484,7.77395695441393e-05,0.00390177001456572,0.00390251818350272,0.00390360318184589,0.00390541147464217,0.00390550524503334
"0246842e-d033-4386-9044-493db45703fd",600.193884173814,1199.984,0.0200247642886942,346.440483780424,59926,686.014960954727,684.818950091431,689.736500395787,686.014960954727,0.587614584864144,686.014960954727,470616.871938854,322850688.968619,1.00000110114614,1.00000293721687,411829.804572952,226128095090.685,139683071004921456,1.29900848631834,1.80006860874684,8.0252892692516e-05,0.00397580606424663,0.00397726909852328,0.0039782720500875,0.0039805622791927,0.0039861477631531
"026064df-af76-4b9f-b7b0-99f5bb6175ad",599.889346874634,1199.993,0.0200614049752575,346.467116441717,59817,782.674683603791,777.936921637233,793.581726537378,782.674683603791,3.85871035702633,782.674683603791,612594.549750993,479485595.195328,1.00003654655947,1.00009757684101,470800.742393489,296519404307.584,210456636120809312,1.30341569438196,1.81417313359774,0.000261355914782327,0.0130454706652692,0.0130457175970286,0.0130461155974653,0.0130466853056157,0.013047950374628
"02b6250d-b2f6-4ea3-8e40-a37c7076b13b",600.354946943945,1199.982,0.0199960340604223,346.292577135862,60012,609.645643349711,582.243259560023,622.233404964336,609.645643349711,11.4079065198956,609.645643349711,371797.948617877,226821942.837613,1.00051725336251,1.00136929363061,368667.976211765,181426646047.398,100224894182381952,1.29695228409002,1.79179079889045,0.000508002554315444,0.0254567757890491,0.0254536147884623,0.0254514319095696,0.0254525209938837,0.0254677130801263
"02c85901-cb63-4e92-86bb-04c4ea657515",599.887885770268,1200,0.020096463022508,346.46120070528,59713,650.565601708397,640.958000770983,663.581941739806,650.565601708397,6.07086412879651,650.565601708397,423272.45690027,275414625.867356,1.00013122393994,1.00035076954591,392202.136009193,206356136313.978,122576974105215344,1.30762379405078,1.82806467268364,0.000378609711962323,0.0188524341304805,0.0188605892387664,0.0188640677269529,0.0188666404684032,0.0188749258731544
"02f5bb4a-4c87-4d94-b957-5a9eeec981e8",600.007223926021,1199.994,0.0200667892976589,346.547550151806,59801,760.345051148587,704.723043974701,881.489101587806,760.345051148587,42.2591609952406,760.345051148587,579910.403631178,443720239.959281,1.00477284439578,1.01295465142462,469980.033049091,306198280161.17,229323411836142528,1.35345641214126,1.98022760794174,0.00295595414068737,0.147658953556456,0.147646589659897,0.147616582048696,0.147568961335681,0.147468991594371
"02fca132-7235-4643-95a3-2684e2fb0714",599.864040693394,1199.968,0.0200787778391312,346.48078943066,59764,211.744668383329,206.956203268917,232.60660547265,211.744668383329,4.87700711258646,211.744668383329,44859.5893891569,9509080.85673908,1.00081913266594,1.00221814797882,128439.309985809,22340228425.7214,4416319422055739,1.32260165940604,1.8809255188496,0.000413563257219212,0.0206773973461709,0.0206792046939717,0.0206792215563154,0.0206797873787648,0.020686084042422
"0345af44-acb5-4338-86b3-20e51ac98258",599.549566206583,1199.984,0.020223540515033,346.352029514925,59337,286.316227810452,265.243109832012,302.012709325148,286.316227810452,13.4598583546831,286.316227810452,82158.1470413337,23626381.7468959,1.0032779400631,1.00870601354347,176173.901257734,42385522275.232,11533806139708238,1.3217409307796,1.8646917888657,0.000616073063051631,0.0303397170819326,0.0303398847419462,0.0303417014675128,0.0303475036206852,0.0303728138471664
"0350a685-4689-4792-9027-b8e71caba3e6",600.238219584174,1199.962,0.0200073696145125,346.356569353298,59977,31038.1652359665,31031.7271163373,31048.2254397712,31038.1652359665,5.5249817356976,31038.1652359665,963367731.740071,29901168735720.1,1.00000004753175,1.00000012675575,18632106.8860814,462799087801150,1.29311037718146e+22,1.29881368377098,1.79936108275778,0.000273877271280989,0.0137074908203408,0.0137083656399963,0.0137066183393165,0.0137029967688121,0.0137017171813135
"03791308-4d3a-457b-bd7d-a5fc1e14412c",600.128772329716,1199.999,0.0200682152652351,346.382776844704,59797,31052.1040275064,31050.7909771839,31053.9377934321,31052.1040275064,0.906703710352883,31052.1040275064,964233165.357179,29941468608499,1.0000000012789,1.00000000341041,18635325.1816519,462960885564616,1.29377274363666e+22,1.29879780903773,1.79928431384366,-5.26656336907754e-06,-0.000304824176618473,-0.000305345275336907,-0.000304502177615652,-0.00030039871518796,-0.000289720134427643
"039a1239-2587-4c6b-a391-bf7a2388b8a6",599.930306330212,1199.977,0.0200269868820722,346.455705935396,59919,374.292070364824,370.492589703674,382.985800392027,374.292070364824,2.48509197062979,374.292070364824,140100.729517022,52443221.2679982,1.00006623571335,1.00017678821457,225384.34566338,68003225270.6252,23123544914303840,1.30394762332062,1.81559511026546,0.000208413907782316,0.0103962983266283,0.0103983809073495,0.0104004861906125,0.0104018939235614,0.0103796448061901
"03fd95e1-6d36-4a1e-942b-d9adeb2750e5",600.287221399877,1199.987,0.0200031171861977,346.386297410065,59991,593.585430306186,590.78413466351,596.043186331552,593.585430306186,1.58310797920604,593.585430306186,352346.169260877,209150527.178954,1.0000106663975,1.00002843993629,355985.974143252,168627241505.335,89761084149082592,1.29627303200004,1.79137631979585,-8.73334141119143e-06,-0.000395170514765497,-0.000393731020199208,-0.000392970255872549,-0.000393924003555324,-0.000397919558924309
"04029adc-f6ab-4f68-b8fd-04076cea597d",600.272773247496,1199.973,0.0199619549847787,346.503639289837,60114,30980.2531463282,30954.726071542,31017.4210718369,30980.2531463282,16.2197747613149,30980.2531463282,959776348.087297,29734130526824.4,1.00000041111456,1.00000109625415,18602030.7539648,461463032868089,1.28796790958527e+22,1.29927077077286,1.80075364988861,0.00103720679057758,0.0528465466246376,0.052847753979201,0.0528433066340759,0.0528309290630733,0.0528035641846762
"045e1e54-8e7e-4fba-916e-3bad2d2bc219",599.852833372318,1199.975,0.0200493726086448,346.460635471704,59852,476.514872091104,467.222731439546,478.991385945419,476.514872091104,2.03701436634792,476.514872091104,227070.572682202,108206436.873371,1.00002720195963,1.00007226404509,286139.59029372,109188675694.975,46867705985309520,1.29899445987955,1.79989382180176,0.00019393096566633,0.00960861243164424,0.00960837318156547,0.00960820293958349,0.00960596906648741,0.00961132343600966
"046c7976-ca14-4a6c-8a58-3e6e80b26bbf",600.032092184504,1199.992,0.0201865926486668,346.510851851572,59446,532.935345313983,526.147354554566,558.633259000233,532.935345313983,10.8818901545429,532.935345313983,284138.495826285,151555642.331631,1.00063800558673,1.00171906328744,322593.834825099,140801481763.415,69840319038381288,1.32189018123649,1.87667246445505,0.00053264483288617,0.0264515808788103,0.0264529778576506,0.0264583427689763,0.0264707855831305,0.0264854704228133
"04dee214-b21b-42a8-b1fa-508c45e4582a",599.991291318018,1199.989,0.0199625532339633,346.494155300284,60113,28057.4457654645,28055.1044780029,28059.096372642,28057.4457654645,1.23473887722415,28057.4457654645,787220264.406537,22087389959610.4,1.00000000290491,1.00000000774637,16833814.4993039,377872459892091,9.54189153731276e+21,1.29902232345961,1.79988600097687,-5.62834382130277e-05,-0.00281706803611363,-0.00281720420927522,-0.00281746324535933,-0.00281847939772442,-0.0028201305895273
"04df531b-9319-4adf-ba22-107b8836018c",600.004444805685,1199.977,0.0201102228925758,346.40054265969,59671,28086.4153300409,28085.5214446508,28087.8400867548,28086.4153300409,0.495149896295306,28086.4153300409,788846726.336725,22155876801408.4,1.0000000004662,1.00000000124321,16852011.9073542,378648249186212,9.57142370726237e+21,1.29904026424125,1.80008112859352,1.41231759355156e-05,0.000718219813135046,0.000717244656061604,0.000716112936009064,0.000714768098914306,0.000711388841324446
"04f49117-f5a4-4f16-8683-e5217925a9a6",600.078876623593,1199.974,0.0200339582950732,346.391788948629,59898,31154.2551162747,31144.5916025638,31169.4376434216,31154.2551162747,5.66125077210224,31154.2551162747,970587643.899156,30237937067733.4,1.00000004953249,1.00000013208909,18696777.6673011,466092141259523,1.30719886679227e+22,1.29907430311526,1.80016385366129,0.000414811892389044,0.0207330425957156,0.0207256597890544,0.0207198995967586,0.0207111487282606,0.0207032826385828
"04f6a373-3bbd-4ae4-83e6-554cf15b547a",600.111247194957,1199.982,0.0200659175278419,346.453453567685,59803,573.541471277823,567.628499056864,578.008970553631,573.541471277823,3.59142364046022,573.541471277823,328962.717383615,188688550.716925,1.00005878224389,1.00015671364518,345386.21095872,159598533790.384,83043011525263392,1.30244605452422,1.80981090826049,0.000123784091778988,0.00617906842981709,0.00618111094719425,0.00618242175590142,0.00618387562645975,0.00618650655700634
"04fc9c52-a9b3-46a5-b863-f46c4ce13815",599.871347877674,1199.99,0.0200536439445846,346.416880157997,59840,571.351529085455,565.488821714899,578.298228326258,571.351529085455,3.73592040464683,571.351529085455,326456.526656318,186537390.326324,1.00006415948199,1.00017113507463,344026.455596619,158442773854.983,82227370887542816,1.30379031013124,1.81472397427632,0.00019716169206689,0.00982074434527008,0.00982020540818608,0.0098194052208442,0.00981815950501531,0.00981719356031135
"04ff7116-5349-4e8e-a691-9ebf8da20c6b",599.826664219171,1199.981,0.0200705994513949,346.595603725756,59789,556.104477882929,553.557740643144,557.844689402026,556.104477882929,1.13759215188118,556.104477882929,309253.484415705,171978685.637691,1.00000627015517,1.00001671150789,333224.096364799,147920224865.146,73817385786979536,1.29752974705514,1.79485106048167,-6.81161501575451e-05,-0.00342437492276899,-0.00342209586925799,-0.00341789578998929,-0.00341262886400229,-0.00340908689615573
"0514cc23-74af-4624-8f4b-33c92e98a2f6",600.535793465714,1199.987,0.0200747289882227,346.263057290016,59777,561.711286944771,551.580501132575,567.829877167248,561.711286944771,4.96784904225976,561.711286944771,315544.248992398,177272394.382971,1.00011676344659,1.00031064364914,338963.182884679,153684948620.78,78469996199517872,1.30243670579764,1.8103100617487,0.000264773333699632,0.0131978823839591,0.0131998279758236,0.0132032558864,0.0132113767136546,0.0132247525224186
"052e067c-0993-44ab-80b7-a69042330c58",600.188089626941,1199.989,0.0198877821604959,346.562470596748,60339,558.013057532725,547.859818581043,563.023830707693,558.013057532725,5.5786463814723,558.013057532725,311409.693156695,173805252.333418,1.00014900364678,1.00039616008971,336619.693056536,151590071129.884,76800558794495472,1.30124251633146,1.80545047964703,0.000229387611096746,0.0117333760669428,0.011730496891439,0.0117248561436068,0.011704554682223,0.0116733105173885
"052ec3c9-c179-4d58-8232-1ebb1577d104",599.714822517265,1199.987,0.0200660011370857,346.410225915869,59803,31040.6068512883,31036.2308746253,31045.5260088011,31040.6068512883,2.65186692022096,31040.6068512883,963519280.728529,29908223623305.3,1.00000001094788,1.00000002919446,18614599.8490701,462090902854605,1.29059108185412e+22,1.29926437856628,1.80075797590707,-0.000125823851674638,-0.00626172143004138,-0.00626178950180396,-0.0062623601638407,-0.0062628045260757,-0.0062633841288789
"05a3b9dd-bbe4-4c4d-8571-1c692640aead",600.231941430147,1199.996,0.0200584371082323,346.575922502511,59826,822.540615348322,767.599277786711,876.394217579381,822.540615348322,37.0736407148131,822.540615348322,677947.495759242,559899558.04386,1.00303487484557,1.00808914484436,506433.589243802,350850040249.666,275776007968848352,1.32700996634137,1.88455007389874,0.00181639632774837,0.0906066167641096,0.0906099231478708,0.0906120382421546,0.0905968591512219,0.0905922543652147
"05b3f5ec-24aa-4558-b19f-7ab82cd3f1d3",599.906952744183,1199.986,0.020073369019739,346.450219477919,59781,28093.2243897337,28082.2072197245,28107.4611821699,28093.2243897337,7.30772189481454,28093.2243897337,789229310.013837,22171999101772.5,1.00000010150115,1.00000027067789,16855817.4067405,378936981025075,9.58447998738517e+21,1.29932581985981,1.80084110759612,0.000422255420583026,0.0210212473988941,0.0210208977772603,0.0210233712244288,0.0210304510142448,0.0210366058549591
"05dd5dff-3dc7-44cd-a688-11c17fffbf7e",600.505666248222,1199.963,0.0200850796732726,346.257870806064,59745,908.69644255849,888.376507064121,927.074683584511,908.69644255849,11.8578177679329,908.69644255849,825869.830207206,750719840.879243,1.00025445009435,1.00067733425571,549695.014473486,405226504205.04,336654938445686848,1.30508327777826,1.8182030836964,0.000620246512502618,0.0306198398533428,0.0306227732559844,0.0306265249869731,0.0306380392083843,0.030666120064185
"05e819d4-f57e-4fae-bbf5-9595d951a4f6",599.984769930175,1199.981,0.0200934527796383,346.420310482714,59721,28103.7281733621,28102.7083284304,28104.9638810763,28103.7281733621,0.499469840876646,28103.7281733621,789819537.491695,22196873601699.1,1.00000000047378,1.00000000126341,16861826.443425,379105428199796,9.588898248255e+21,1.29905849074943,1.80006690953459,-2.52026368936679e-05,-0.00125387372764287,-0.00125315530018345,-0.00125246439052584,-0.00125113725380806,-0.00124926662382865
"060fdaca-dc34-4990-a53c-00e3dff1ca4d",600.23459904383,1199.969,0.0200593269921934,346.489104707867,59822,957.683823433975,955.082601646004,961.4131265009,957.683823433975,1.88825978029306,957.683823433975,917161.871132512,878357918.822838,1.00000583372602,1.0000155599261,575478.40334735,442082617384.941,382226984301985280,1.30036773652648,1.8040571656698,9.47666425890137e-05,0.00474879085741201,0.00474792526312082,0.00474553400653006,0.00474021463133461,0.00473647978544244
"062290b1-4e87-413d-91a8-182bd8e120cf",600.312330773992,1199.976,0.0200732017397123,346.436428986984,59781,1042.12288901359,1005.49272113323,1079.48405086952,1042.12288901359,21.2143054533044,1042.12288901359,1086470.15503364,1133174875.32441,1.00062243377357,1.00166149144551,632783.457712892,540302604983.108,521537246920214720,1.3131965648019,1.84372930901466,0.0012373219833805,0.0622307087460694,0.0622257696319091,0.0622162299369503,0.0621867415975498,0.0620961052765557
"062754c2-b933-4307-a500-863ffdf6bebb",600.459672575687,1199.974,0.0200493559004862,346.20731287007,59852,1267.77339103622,1248.13429685407,1313.41846712668,1267.77339103622,21.7997126960407,1267.77339103622,1607724.59055307,2039445210.55664,1.0004480932899,1.0012013563556,767966.555370922,795538842871.23,933362999665645184,1.31540199638603,1.85258206017678,0.00103535522175113,0.0516950607619862,0.0516976933028229,0.0516999021031413,0.0517001103663672,0.0516855862220911
"063ec5f7-ea9c-44a3-90bd-3dcb88ad96fb",600.157289190756,1199.986,0.0198791663905639,346.462969852724,60365,1348.152813967,1318.5915281088,1395.58892425724,1348.152813967,26.1038533869446,1348.152813967,1818197.4096806,2453051771.42499,1.00056466570314,1.00150926072511,817741.328179057,902383965642.534,1125632548140530048,1.31313563699961,1.84273934094193,0.00126397551789689,0.0644142572326241,0.0644015534177511,0.0643867001968892,0.0643629344033974,0.0643221743115608
