"measurement_id","x_acf1_int","x_acf10_int","diff1_acf1_int","diff1_acf10_int","diff2_acf1_int","diff2_acf10_int","max_kl_shift_int","time_kl_shift_int","outlierinclude_mdrmd_int","ARCH.LM_int","max_level_shift_int","time_level_shift_int","ac_9_int","crossing_points_int","max_var_shift_int","time_var_shift_int","entropy_int","nonlinearity_int","embed2_incircle_int","spreadrandomlocal_meantaul_int","flat_spots_int","x_pacf5_int","diff1x_pacf5_int","diff2x_pacf5_int","firstmin_ac_int","std1st_der_int","arch_acf_int","garch_acf_int","arch_r2_int","garch_r2_int","stability_int","firstzero_ac_int","trev_num_int","alpha_int","beta_int","nperiods_int","seasonal_period_int","trend_int","spike_int","linearity_int","curvature_int","e_acf1_int","e_acf10_int","walker_propcross_int","hurst_int","unitroot_kpss_int","histogram_mode_int","unitroot_pp_int","localsimple_taures_int","lumpiness_int","motiftwo_entro3_int"
"02423b04-367a-4230-bd4e-f1acd16075de_327T",0.999949934511588,9.99449375568465,-0.724452217677421,3.29830184999897,-0.889021330266998,4.56244551714273,8.68217737243781e-05,58084,1.66964419883175e-05,0.999999999786459,0.00109551938211172,43097,0.999549409789882,1,1.60568352561333e-07,43102,0.200592238262351,9.89220779993464e-05,0.284848963682811,19,5997,0.999899874096952,0.628877303162464,1.13163800380203,42350,1.0349592807054e-05,8.47349396528752,0.00484690416215849,0.553944877704155,0.0555021501135645,1.00005011876437,21922,2.18501314578781e-13,0.445406102458297,0.000100063699006979,0,1,0.999999994403882,4.49889296447511e-26,244.728506374976,0.00980468785679932,0.990412729460253,9.71544566420939,1.66967207640419e-05,0.999954177318763,299.577211369696,-1.25,0.000693626835737925,1,1.1960335457653e-17,0.69352475356903
"02423b04-367a-4230-bd4e-f1acd16075de_2WH5",0.999949918876719,9.99449204487509,-0.720653310296085,3.22306423563623,-0.884324302649701,4.4818242383486,2.01516660835207e-05,59396,0.0144736402791226,0.999999999757401,0.00111674963219621,10026,0.999549270166661,1,1.6812803790671e-07,10021,0.200590332268757,6.03034744391007e-06,0.285311775858437,19,5994,0.999899842767595,0.624542692536498,1.1396100092519,42357,1.03131202666323e-05,7.86377782789565,3.72103109411603e-05,0.472902902961591,0.000827986015444363,1.00008347066596,21926,2.20681500515537e-13,0.437326967542797,0.000100006787485748,0,1,0.999999995405087,3.77785423259267e-26,244.746446640477,-0.0147980086876894,0.988425690025443,9.67027531741886,1.66942121166592e-05,0.999954177318763,299.606989016794,0.25,-0.000148801129381195,1,1.14605331377266e-17,0.693524713703633
"02a8bdd5-00cd-416b-a8bd-d6dc1e0d4d41_2WLT",0.999950093607134,9.99451125336586,-0.731991764953257,3.48274999004655,-0.893558765372394,4.76723423723235,0.000172103845062634,59328,0.205153245192308,0.999999999769907,0.00107846983225002,14386,0.999550842503356,1,1.58804991618383e-07,14381,0.200589111012317,0.00564385181003686,0.282728301787454,19,6084,0.999900192264731,0.646078468246371,1.1549009211308,42342,1.04198891079983e-05,8.49822923071912,0.000883091487116806,0.556326895565253,0.0147214613289997,1.0000185321564,21917,2.1738928751422e-13,0.437519434706504,0.00164457152787651,0,1,0.999999976731435,1.16897375211523e-24,244.747058161242,-0.421878439130254,0.997644598904155,9.92894481188519,1.66936547418326e-05,0.999954177318763,299.691516092516,1.25,-0.0172507403924703,1,1.04254553957279e-17,0.693523815400338
"032e8244-832e-4dd5-823b-bf1c89246bc7_2ZX6",0.999975126622371,9.99726412290321,-0.369871308141402,1.95439105520045,-0.544592875598924,2.35854487516534,2.84870719576284e-05,124,-0.0944294271745841,0.999999999819043,0.000380327206682685,13860,0.999776135879589,1,8.33884866444237e-09,13833,0.1887514408391,0.002042464127673,0.280115251026208,19,12350,0.999950254788,1.12428697007275,1.50818645809366,84603,1.44128521020381e-05,4.92174873971873,1.51582438347867,0.817881894674081,0.765889200671981,1.00004160838733,43854,4.30446631383306e-14,0.0960499245736159,0.0087072864968496,0,1,0.999999876337599,6.02935851256123e-24,346.196398821579,0.971052152328237,0.999060424074555,9.97299679403235,8.34299730521187e-06,0.999954177318763,499.756084236212,-1.25,0.0248909797936817,1,2.75684971519797e-19,0.693347393947056
"03b36c76-1416-4744-b7a7-f8b9c100c372_2WH8",0.99988645155173,9.9875135025146,0.241385195517079,0.639339379333449,-0.692246933987652,2.41775743338584,0.000975095332948516,26067,-0.0920569416575171,0.999999993646342,0.00427233270216942,26066,0.998977956738473,1,2.6317735356384e-06,26060,0.216674213244264,0.0114441910757437,0.275604658106898,18.98,2758,0.999772938318898,0.401017532485972,0.604877790726755,18631,4.02973487631582e-05,4.20217763346391,0.162975864376013,0.323140770096478,0.461442786020584,1.00010415311539,9668,3.30111671522391e-12,0.865562678194449,0.390574162388441,0,1,0.99999790421783,3.39938112162339e-20,162.51164652123,1.2831025044918,0.999434739830924,9.87995643632128,3.7861578070574e-05,0.999954177318763,155.538614567207,-1.25,0.0832966787782022,5,8.32446861417507e-15,0.693914162881002
"03ca8369-bf89-49e9-a667-c4bc32b35a09_2ZX6",0.999950039627006,9.9945053225036,-0.368106850546635,1.69512215229173,-0.838251541584522,3.91497946591193,0.000117830160999606,57716,0.0729571822051581,0.999999999467151,0.00106494336143781,57711,0.999550356527792,1,1.57953407289219e-07,57707,0.20060444429737,0.00210211953533436,0.282803285593934,19,6040,0.999900084467203,0.43096683249177,0.853246918184008,42363,1.21790154628327e-05,8.51325249657528,0.00155473410941727,0.611356332443443,0.0208052751582046,0.999984902280031,21921,2.24660248496484e-13,0.791632904245709,0.00854217848813177,0,1,0.999999834830809,4.49864742912303e-23,244.74772956422,-0.487916342586411,0.99954555045052,9.95397355972002,1.66933760683761e-05,0.999954177318763,299.641684374136,1.25,-0.0120612017637725,1,2.80381249837163e-17,0.693523694726554
"047b34fa-ff8a-4fb9-8eea-7cc0c8f307b2_327T",0.999952280535352,9.99475013160503,0.520591323158863,0.274116634300408,-0.0126864697295962,0.196546608930204,0.00751929526281652,19853,-0.463265612740597,0.999999955059644,0.0273878965611911,19846,0.999570381547506,1,0.0002001212984368,19851,0.200844220159822,0.0134523796836648,0.235931529079202,18.93,6706,0.999904602750732,0.415949244925288,0.265703895550169,41912,0.000171765467319024,0.192854064757049,8.52790731362997e-06,0.257466045937947,5.33762224226103e-06,1.00006604916769,21697,2.69477593082e-10,0.999730181582791,0.716159830885605,0,1,0.999936386454935,2.25115368354826e-17,244.136426722221,-11.6911057685111,0.999770076805917,9.95216392119556,1.66939334245935e-05,0.999954177318763,299.232179955898,0.75,-0.180671989431707,7,1.22179198201925e-11,0.692382033207505
"04bf1192-1179-4957-aa0a-34cbe7ff688a_2WH7",0.999950150584598,9.99451752086615,-0.624540058509654,2.66157205372956,-0.877338383272752,4.20575736085159,5.53767033953856e-05,37,1.66930974041524e-05,0.999999999697395,0.00106116915420595,52731,0.999551355101561,1,1.44294577574397e-07,52736,0.200605925062193,0.00737434928682751,0.280438044594203,19,6073,0.999900306199341,0.556727446213498,1.05267234164912,42333,1.10151553269325e-05,8.63648275912438,0.00535124970553665,0.58683263650954,0.0442300763927684,0.999984237177931,21918,2.1891625639925e-13,0.582439597996585,0.0096499321432427,0,1,0.999999798787014,3.2750760710972e-23,244.750134586859,0.0373285798677213,0.999630240619182,9.97641990588693,1.66933760683761e-05,0.999954177318763,299.749618009852,-1.25,0.00252336367857435,1,8.94701790032133e-18,0.693524698001579
"04bf1192-1179-4957-aa0a-34cbe7ff688a_2WLT",0.999949924919107,9.99449272893414,-0.777435412421027,3.92722112660252,-0.907821177350116,5.0720939969359,1.87215469166749e-05,59475,-0.0606273056571018,0.999999999808011,0.000993273599581568,41043,0.999549325989939,1,1.1667780357781e-07,41038,0.200589389584429,3.35807465184255e-06,0.285210247768504,19,5996,0.999899854900789,0.70484441219634,1.18746917026376,42358,1.02194222336005e-05,9.32979259886963,0.0240613767692551,0.684283020939856,0.16525138541497,0.999916426588795,21928,2.15375173953747e-13,0.385700544674125,0.000102191316199882,0,1,0.99999999654213,1.79342522697629e-26,244.756686230331,0.0276260006005009,0.984899162985772,9.63407768189255,1.6692818749374e-05,0.999954177318763,299.635915386717,-0.75,0.00107476183577856,1,1.45668640114788e-18,0.69352468874185
"05205dc3-9c82-4b6b-921e-b6c2edd2c993_2VSP",0.999951092904595,9.99462100736742,0.201285578120613,0.631028399504109,-0.704991721006128,2.64116831973553,0.000225172877771069,68,0.176763208413321,0.999999999235935,0.00232396699657861,32657,0.999559819654108,1,1.0621646265725e-06,32663,0.200572154573588,0.0881605656731401,0.262903395353726,18.94,6789,0.999902191264232,0.396624857256906,0.631014378754049,42014,1.67321626534647e-05,3.17890521035511,0.0203802443249505,0.204907268053032,0.159562919267124,0.999996777942987,21853,2.68315929224451e-13,0.873312837826952,0.369273153660909,0,1,0.999998744166115,1.97542529593934e-21,244.716084134332,-3.11181524298392,0.999861207999537,9.97190467488307,1.66933760683761e-05,0.999954177318763,300.369275835931,1.25,-0.0911865001170668,3,3.46077879787986e-16,0.693521089552603
"068ffb5a-f757-4d02-987e-f487bb2b3952_327T",0.999949937048921,9.99449405515327,-0.48782353750633,1.11815727593812,-0.768652546187454,2.22827361041592,2.45832649949942e-05,59808,-0.0836560934891486,0.999999999766117,0.00110550774603868,10060,0.999549435050362,1,1.622049185145e-07,10055,0.200587158353321,0.000113636969451799,0.284995786812724,19,5999,0.999899878867439,0.299717979784273,0.9505604169025,42349,8.04251660101077e-06,7.62725672059133,3.58475071259138e-06,0.40211966553847,0.000230763905250669,1.00015024782363,21924,2.1479642519993e-13,0.588047765330503,0.000100005244890705,0,1,0.999999994352946,5.18031023159778e-26,244.742157620385,-0.0252864171395627,0.994273722733878,9.73492267884512,1.66947695287067e-05,0.999954177318763,299.609858368181,1.25,-0.00058506045524843,1,1.34941862836638e-17,0.693524727981774
"068ffb5a-f757-4d02-987e-f487bb2b3952_2WH3",0.999950361129625,9.99454062895487,0.355573683433722,0.545637284770032,-0.583790298911361,0.766459239648986,9.53643049196877e-05,59685,0.234637151299644,0.999999999581865,0.00181233413271631,46622,0.999553245035029,1,4.41713679820165e-07,46616,0.200596463925208,0.0421367847028034,0.278996947689717,18.99,6263,0.999900727491495,0.289283603502346,0.408969731303757,42224,1.13872669704756e-05,7.36575742822478,0.000303069738571447,0.398492716188223,0.0327308424840218,1.00011802317278,21897,2.26180976848147e-13,0.887224728385352,0.415008086200738,0,1,0.999999775813225,5.64227747394482e-23,244.731483439331,-0.832264340939712,0.999702505640351,9.91304178137179,1.66944908180301e-05,0.999954177318763,299.835287853492,1.25,-0.0434075829528399,7,9.31026828005678e-17,0.693524442257265
"06fd407b-0da8-428a-8f9f-69fc181d4a76_2WH3",0.999949880793371,9.99448787491548,-0.387039260226389,0.477612636711042,-0.706937270368565,1.21159382763504,1.8776277030097e-05,56535,-0.112674292393755,0.999999999712648,0.00108352362673136,34556,0.999548929715136,1,1.53264358124357e-07,34551,0.200592471758794,0.000168064299710102,0.285428300495206,19,5997,0.999899766526839,0.171750951057132,0.834150802641761,42346,7.69378816070245e-06,8.1325704681878,0.000377338079092826,0.458365591930074,0.0343124406484464,0.999983144996713,21921,2.13408721184214e-13,0.653567244871954,0.000100080357846954,0,1,0.999999993162378,5.09798800790546e-26,244.712161545094,0.000380157158425562,0.995662128248112,9.76179880460933,1.6698951305858e-05,0.999954177318763,299.513518753829,-0.25,0.000406435456617637,1,1.43164959285689e-17,0.693524812932533
"06fd407b-0da8-428a-8f9f-69fc181d4a76_327T",0.999950412709862,9.99454630831878,0.44145222005146,0.894773845776994,-0.566177340450114,1.18010875287698,4.82168884976907e-05,27924,-0.484282661680745,0.99999999971912,0.00284150828859134,27921,0.99955371009687,1,1.11298220720357e-06,27914,0.200580597732652,0.123312860959077,0.280646857743886,18.97,6349,0.99990083052746,0.395011329499819,0.425987099638232,42159,1.45285097665786e-05,4.23995224711081,6.7433494938884e-06,0.266339859209657,0.000459023093474324,1.00008933154681,21872,2.64575848465318e-13,0.942954541664461,0.383693731835772,0,1,0.999998982569485,3.51455083585536e-21,244.633201321262,-6.40002472787515,0.999903409934352,9.96898195962937,1.66942121166592e-05,0.999954177318763,299.70647273954,0.25,-0.146135702110615,11,5.79487007239872e-16,0.692977176716388
"08215a48-b258-4e58-9ec4-c33181451c27_2WH5",0.999949315415822,9.99442572313524,-0.00514449388006201,0.23750141035401,-0.646755006205121,1.01372235425285,0.000208510814709325,59840,0.0463241185897436,0.999999999596005,0.00110756592670946,59832,0.999543843217496,1,1.51902198053123e-07,59827,0.200525417282282,0.168506552365295,0.290651423754709,19,6192,0.999898635736412,0.0977386106029292,0.556900243903267,42351,8.32493990975727e-06,8.6281536232332,4.20548696443635e-05,0.53300358788151,0.0104603169128148,1.00001306407825,21941,2.15720517310203e-13,0.966561963405488,0.00676901511020534,0,1,0.999999719576205,1.24705829202548e-22,244.766691536538,-0.340485725864764,0.9997121099556,9.96541133296693,1.66936547418326e-05,0.999954177318763,299.44023927259,0.75,0.0180231995213396,1,1.84488180098962e-17,0.693522053477603
"0827d2b9-b0d6-4088-9c87-61642f8417c0_2WH5",0.999950146453893,9.99451711586437,-0.126621368071909,0.419071320812152,-0.705324680475287,1.5334252867355,0.000133058741952676,57972,0.250279618716926,0.999999999633013,0.00110448137599628,36113,0.999551322059982,1,1.61607903944407e-07,36118,0.20059045949657,0.0205551417502575,0.284409224936815,19,6089,0.99990029758672,0.147974876435417,0.68503876198595,42304,8.33151952728717e-06,8.44902496436171,0.000136543163261281,0.504530842960918,0.015953853803359,1.00005144502711,21919,2.11449733038202e-13,0.88293193593287,0.0446291703499441,0,1,0.999999863676869,5.79549938970707e-23,244.737194570958,-0.151010285226546,0.999745760016451,9.96330963496961,1.66939334245935e-05,0.999954177318763,299.694083898245,0.75,-0.0137179884714383,1,1.55633429622044e-17,0.693524706146916
"0af9da02-6b27-4d27-9940-575d31dd74bd_2ZX6",0.999894302711624,9.98837723336118,0.54315526700409,1.03583856287085,-0.628062667247274,1.74267352151451,0.000464792929213551,28352,-0.413483381679656,0.999999993158796,0.00650656340795264,23758,0.999048702087245,1,7.18986476597022e-06,23753,0.215025235614748,0.0104911317638591,0.297649266085421,18.84,2964,0.999788631709227,0.672236168815217,0.482044054089435,20301,5.0017015261491e-05,4.29500614540251,0.0802176862907337,0.663673148057062,0.385934585905865,1.00010193456737,10491,3.10596812100418e-12,0.754347315381756,0.754344550807257,0,1,0.999998150069164,6.0084015463112e-20,169.143330864309,-0.416723252272872,0.999099038252426,9.72626064178792,3.4950370473927e-05,0.999954177318763,168.179878150557,0.25,0.00298098022690597,7,2.64897378793802e-14,0.693876999406935
"0bc65d57-a9dc-4dcd-9e9c-949c3179fb90_2ZX3",0.999948654232517,9.99435207744264,0.511938084039668,0.276717911784902,-0.0875252831205523,0.132013465448104,0.0175898761839562,53563,-0.270951864519897,0.999999893994296,0.0454416860233928,53556,0.999537802561138,1,0.000536987448103525,53560,0.200632520278163,0.00168605441271301,0.297216804596489,18.95,6275,0.999897324871949,0.323426388939053,0.205122380260223,42547,0.000127550810934629,0.155297262929207,0.00504499731572778,0.185333212100747,0.0614904538950389,0.999968940342672,21993,3.65889128738176e-10,0.999899992468423,0.655964049588572,0,1,0.999986102511887,1.29222165432198e-18,244.793187598633,3.26736984282264,0.999415167946461,9.8693812534672,1.66850201888744e-05,0.999954177318763,299.097105971226,-1.25,0.0933215740669972,7,3.75744035378375e-11,0.693506588333186
"0bde763c-c4ef-4606-b798-48a196c3d6cb_2VSP",0.999946372530215,9.99410177611775,0.626741714300676,1.03639291496661,-0.4514488348291,0.982652972014976,0.000509950615943464,59882,-0.219281553073931,0.999999996762894,0.00352532599587629,8105,0.999517317415375,1,2.08267131688225e-06,8099,0.200671819043511,0.220591131953071,0.329921988628851,18.88,6702,0.999892752613603,0.60887277702747,0.318839848698189,43018,3.29771554113377e-05,2.11610304693176,0.00184371782638298,0.322068052337872,0.0391194304249049,0.999861067940537,22092,5.85242113669096e-13,0.851156884385823,0.851156592181128,0,1,0.999993933342199,2.37452915111852e-20,244.639792194899,4.91849134777558,0.99987044476786,9.96396043571418,1.6692818749374e-05,0.999954177318763,297.550562035784,0.25,0.261754404648874,7,2.21633549415408e-15,0.693524064523597
"0bde763c-c4ef-4606-b798-48a196c3d6cb_2ZX3",0.999949930083182,9.99449327162911,-0.752976088079545,3.53504505114649,-0.89592576598762,4.71392602651613,2.18163956059963e-05,59295,-0.014422836157249,0.999999999789158,0.00105350286609873,7466,0.999549370435825,1,1.40441475740261e-07,7471,0.200590871450541,1.70879639011508e-05,0.285236578108955,19,5996,0.999899865346085,0.665398667894072,1.17377408225285,42354,1.02857105477743e-05,8.75746248599455,0.0100157494922344,0.594448824600277,0.060652396658372,0.999983309551268,21926,2.1807569296811e-13,0.408269075939987,0.000100001275321752,0,1,0.99999999598894,2.64258759093401e-26,244.752623607953,0.0207697463398329,0.986810924745346,9.66070937766312,1.66933760683761e-05,0.999954177318763,299.628892273949,-0.75,0.000440206934324102,1,1.00847383706764e-17,0.693524700231078
"0c390348-b34c-4fe1-a313-f38c49fdde22_2WLT",0.999949888334939,9.99448865369758,-0.721669937695011,3.34037232955088,-0.886889942001898,4.6348338814511,2.07872364757313e-05,59405,0.0780467445742905,0.999999999742277,0.0011085298527489,55969,0.9995489926517,1,1.63240415971207e-07,40995,0.200585815789645,0.000171575719430399,0.285518657993838,19,6001,0.999899781818667,0.631465821542076,1.14172782751435,42359,1.07226926745423e-05,7.1074509638217,2.53300501052167e-05,0.389293633009137,0.000296317627500556,1.00015024782645,21927,2.24208971672935e-13,0.445248626736335,0.000100020232042473,0,1,0.999999994437227,4.69046771056138e-26,244.74322986792,-0.0877444018402977,0.98966593624346,9.69640926503624,1.66947695287067e-05,0.999954177318763,299.586459135604,0.25,-0.00177353846786757,1,6.16043295242468e-18,0.693524649936268
"0c390348-b34c-4fe1-a313-f38c49fdde22_2WH7",0.999949657706044,9.99446327142855,-0.217919533136369,0.959381062209662,-0.789950296826591,2.81841099198764,0.000134496407578547,230,0.183844150641026,0.999999999104992,0.00154916978941699,57147,0.999546913104915,1,3.21684751138952e-07,57140,0.200560996019595,0.00670046018130628,0.283055131378021,18.99,6183,0.99989932069879,0.31508374760318,0.795223471020735,42248,1.39710931338439e-05,6.2409900055848,0.00534388191072377,0.350302846691419,0.0736388862141046,1.0000153814306,21922,2.41915377843029e-13,0.734159485971436,0.213619080551245,0,1,0.999999547290327,5.02775318844487e-22,244.76608725777,-0.0328348846764516,0.99971654701396,9.96161775683091,1.66936547418326e-05,0.999954177318763,299.646694566895,0.75,0.00383713871222317,1,8.06952293048978e-17,0.693524597980984
