"measurement_id","x_acf1","x_acf10","diff1_acf1","diff1_acf10","diff2_acf1","diff2_acf10","max_kl_shift","time_kl_shift","outlierinclude_mdrmd","ARCH.LM","max_level_shift","time_level_shift","ac_9","crossing_points","max_var_shift","time_var_shift","entropy","nonlinearity","embed2_incircle","spreadrandomlocal_meantaul","flat_spots","x_pacf5","diff1x_pacf5","diff2x_pacf5","firstmin_ac","std1st_der","arch_acf","garch_acf","arch_r2","garch_r2","stability","firstzero_ac","trev_num","alpha","beta","nperiods","seasonal_period","trend","spike","linearity","curvature","e_acf1","e_acf10","walker_propcross","hurst","unitroot_kpss","histogram_mode","unitroot_pp","localsimple_taures","lumpiness","motiftwo_entro3"
"02423b04-367a-4230-bd4e-f1acd16075de_327T",0.0242473525420052,0.000863351350352688,-0.492473506140602,0.242987067797843,-0.663592743922132,0.46754542212147,100.423181030526,10297,-0.00368991367939497,0.000407134095999346,2.03781095253382,19573,0.00242466179320884,29304,3.41718231554039,13396,0.99308172987676,0.00044197859070209,0.386053967405824,1.86,23,0.000707996478423891,0.47053925242238,1.02771057535502,6,1.39693707040554,0.000371256572192521,5.38430190394648e-05,0.000371941561512638,5.40227323710157e-05,0.103819893600281,5,-0.0131428432811965,0.000100203385841914,0.000100030950494145,0,1,0.001169445930428,5.2885508414379e-10,1.24936664289286,-6.7292209635265,0.023102823965984,0.0008148227605091,0.506244573565752,0.518839876905197,1.84136973037693,-0.5,-58804.0306134228,1,0.216985140689294,2.07853783274944
"02423b04-367a-4230-bd4e-f1acd16075de_2WH5",0.0205901102683607,0.000582354845786198,-0.49137506975269,0.241683240787269,-0.66203291271242,0.463307695393963,77.9116090039233,45183,-0.00330539881806946,0.00063701982626616,1.97532345445951,588,-0.00106154461884478,29325,4.79752015252771,45177,0.993244460684357,0.000104400418073718,0.386356806571171,1.8,9,0.000525715366212286,0.476209487548357,1.02861050013325,4,1.3995875324138,0.000627182364217439,0.000101338064700181,0.000626100769583104,0.000101974220249945,0.103803039795455,4,0.031251082527937,0.000100089804863498,0.000100003504899095,0,1,0.000165845476255866,5.29872356230298e-10,-2.19617831820816,0.987165365146151,0.0204274209511583,0.000573232223862013,0.505367189195506,0.51438326726356,0.534966920970358,0.5,-59043.0224760959,1,0.220405447350517,2.07899884810558
"02a8bdd5-00cd-416b-a8bd-d6dc1e0d4d41_2WLT",0.519381574669757,0.556209687233048,-0.242827606957997,0.102740384494289,-0.529469341759488,0.285523375762576,638.030167384171,34671,0.0776241987179487,0.137775889215649,25.7598129477792,34678,0.0799434838326701,21889,347.46989677315,34689,0.916082031496186,0.0418509539290001,0.666457274101411,1.94,2053,0.288212418094225,0.221283553271855,0.721470395582923,3,0.980429236522487,0.310785250580104,0.00069523532685336,0.192735415679981,0.000698381541399798,0.335981388208384,8963,-0.0793217313861446,0.331568891227137,0.00010053204079209,0,1,0.129789454132173,4.63983309535964e-08,-55.0652734013496,-41.12685323641,0.447702052069195,0.257822820394123,0.464283925679849,0.869677434040639,69.4271108444834,5,-40699.7190514153,1,32.1576643137313,1.97774441732627
"032e8244-832e-4dd5-823b-bf1c89246bc7_2ZX6",0.36768982113413,1.33513712144201,-0.508543481008588,0.422777000673815,-0.669693873897715,0.725091930842156,963.571591665537,13386,-0.588205603110244,0.0245112078033986,15.5555819966533,13834,0.301692349928836,33080,476.167560952889,114747,0.860435771042906,0.176748150106553,0.76027397260274,2.1,6790,0.375524126202976,0.537864105163215,1.16366067031576,1,1.124556707433,0.0436346381577189,0.00192558733093447,0.0303781158361948,0.00187148777963084,0.435341367338266,17662,0.0631765838039668,0.0858944762098665,0.00010013778758271,0,1,0.198512817085933,2.46008558172678e-08,55.7894879595117,-61.1661209099402,0.211077473557515,0.463999178114132,0.497868364188518,0.740019671766521,57.4457936360589,5,-238658.431465238,1,55.2935252331092,1.46044152733531
"03b36c76-1416-4744-b7a7-f8b9c100c372_2WH8",0.567436925711766,0.627946256873201,-0.281275765981771,0.0991570418571999,-0.575021865991031,0.350121454496098,1555.43284149301,15271,0.464430394124105,0.0286980190461474,9.34605053335231,26059,0.00517438865107616,5460,193.000677716106,25891,0.93348655219572,0.83965900726138,0.801424080596902,4.91,2166,0.333587382573846,0.162623434471445,0.74156991306894,10,0.930102443443203,0.0594755840393281,4.25758572479725e-05,0.0531587203565177,4.53163524443482e-05,0.35163868758485,10,-0.382608346417033,0.521674725336694,0.000100000171498183,0,1,0.0140506938548988,4.81018605185995e-07,12.4497524309389,-1.1446548615108,0.561266844267751,0.596019866304615,0.276692412539755,0.964615403123778,4.78926434313778,-2.5,-13164.4719795213,1,35.7938741948967,1.57301466904148
"03ca8369-bf89-49e9-a667-c4bc32b35a09_2ZX6",0.559381924741239,0.388868112515543,-0.119068752897364,0.0935405748564847,-0.440678814844116,0.21512582570043,1052.6630814951,8560,0.257925047992655,0.0421614645870024,11.7569918690072,57708,-0.0173305341550869,15708,184.737058357401,22927,0.962440025056602,0.335649440996258,0.748126012120403,4.03,989,0.335321317848803,0.145960346094721,0.612204723172331,7,0.938749481448993,0.124629081916402,0.000108766466724642,0.128975660310454,0.000112692106996114,0.264298076808727,6,0.382948569203908,0.674942291393312,0.000100006461407176,0,1,0.00665388524781607,3.75490332204614e-08,-7.35911104668596,-4.07327112634845,0.556430598979512,0.381891047046691,0.338975694444444,0.98658028286958,2.38034445366396,-2.5,-22872.5801713919,1,19.9127452928475,1.84484704136328
"047b34fa-ff8a-4fb9-8eea-7cc0c8f307b2_327T",0.0797554682759131,0.00662053765365244,-0.464314696553009,0.21650897768437,-0.648725271506715,0.44099013723335,14399.255201205,19764,-0.0650050915646962,1.58795184110603e-05,12.8720703908225,19844,-0.00272723374544126,11061,1430.97692502073,19846,0.975739735090986,0.0449164955923295,0.995508957042924,7.05,24446,0.0064471338040391,0.432782318773977,0.989096442720955,3,1.35665757164194,1.01225393554159e-05,5.19928163149933e-06,1.00961910015689e-05,5.41950391197352e-06,0.118042784728433,6,11.9858256110772,0.00153310244094194,0.00153276737548026,0,1,0.000752420595384717,1.89772264913042e-06,-2.18314387536298,-1.83250604446611,0.0790625411475215,0.0064986428168689,0.231695101999933,0.564121661036177,2.07318663918667,-5,-55941.0380437896,1,665.795341491807,1.0910307470012
"04bf1192-1179-4957-aa0a-34cbe7ff688a_2WH7",0.329297241859662,0.340118879492163,-0.42191440492146,0.18301969247801,-0.634994959653203,0.424824024531362,1827.6202031751,111,0.0904432017360821,0.0110386957757358,14.4113663751552,39099,0.092275474395055,18509,633.280711450135,38352,0.966820124008646,0.387481764146528,0.830677870381463,2.4,2613,0.147431043586713,0.360823758057376,0.918841296320131,3,1.15819746799668,0.0308762187795761,0.000246951887896992,0.0260099101582675,0.00023617804182243,0.290929917954479,1472,3.39932470501574,0.17159146455717,0.000100003648162951,0,1,0.0397467181242631,2.30512775816546e-07,0.0677062643883403,-17.5701740223288,0.301538741152151,0.238416140328447,0.454243456196581,0.747981613067464,3.05653474895865,5,-67282.0599244986,1,116.902134583075,1.77049027106933
"04bf1192-1179-4957-aa0a-34cbe7ff688a_2WLT",0.031122021826553,0.00109250533253891,-0.485712596814793,0.236201359411731,-0.65942016439949,0.459200190629787,100.98229831309,5532,0.00267080641661233,0.000696749070830671,2.0711290817233,16779,0.00167827230775549,29181,3.94335905788365,5526,0.993500817729002,0.00109227872725564,0.404680822649573,1.97,9,0.0010198544779678,0.468782841787627,1.01989255528426,4,1.39203884813466,0.00069047025895406,0.000215170680462907,0.000691769030646318,0.000212197108911213,0.104856082667177,3,0.029296060361555,0.000100090337045233,0.000100001779110874,0,1,0.000358014503488935,5.86634585297995e-10,4.06301622194276,-1.27015235788285,0.0307752788287015,0.00106525796442825,0.502036523887424,0.52138477042202,1.75680041685588,0.5,-58683.8502065478,1,0.237817224876645,2.0776852593674
"05205dc3-9c82-4b6b-921e-b6c2edd2c993_2VSP",0.64276490163281,0.680420719468734,-0.127587172584274,0.0628747031814984,-0.471835013416827,0.230096121385401,1592.99276948243,25577,-0.0921625907687171,0.0564984029635697,13.5554389837024,32665,0.00967390774933523,9063,576.339993559577,32651,0.924142628526777,0.667041126250429,0.809149344686535,4.76,9904,0.420678523044802,0.107261057421581,0.585619330211274,12,0.845265122714505,0.145764681333206,1.56065167678607e-07,0.158356853538822,1.47797374060063e-07,0.360664343632127,10,0.496898452945632,0.751416672032439,0.000100024361150592,0,1,0.0537851745376939,2.07563604346852e-07,-26.0010991682598,-22.7613651004437,0.622458738112748,0.578738563818236,0.320395966880342,0.999859983208964,24.8530441992278,-2.5,-20900.5079853407,1,92.9159783015782,1.61324036484921
"068ffb5a-f757-4d02-987e-f487bb2b3952_327T",0.0307911552528719,0.00112951610536981,-0.486366615968387,0.237030363220685,-0.661172829757583,0.464332658363668,110.606733780659,23144,0.00403171953255421,0.000767245206530902,2.18731378623785,8442,-0.000766576218751951,28966,3.93337074503807,16405,0.992844860241579,0.00035341329734553,0.403592834365661,2.04,12,0.00107462195340428,0.469698616925031,1.02204116517083,3,1.39227313062347,0.000699126874916491,0.000156359769873565,0.00070349623299245,0.000155971434721653,0.106619967029304,3,0.0124416210997368,0.000100263825601271,0.000100006160801916,0,1,0.00280695590088353,5.79065666268833e-10,-5.8081525098414,-8.86119761481627,0.0280637400929069,0.00100385358474557,0.501310539408004,0.523646289355887,5.35461671917487,-0.5,-59051.3808969573,1,0.235229287498587,2.07750937448716
"068ffb5a-f757-4d02-987e-f487bb2b3952_2WH3",0.802524533324558,1.47370128659769,-0.0133711454380058,0.0447120826028247,-0.465137109080805,0.228966708111469,1313.01943415511,41504,-0.252583429325053,0.324074829558474,20.081303400092,46616,-0.0491854760980821,12661,149.574133880133,19321,0.894693154778579,0.515236364180202,0.822864489414279,4.31,7726,0.656518009678985,0.0385426266300267,0.502754168866672,14,0.628456366860923,0.252394531407306,1.69731278558654e-05,0.180188612725358,1.83614616662026e-05,0.476471657942628,9,-0.297158832083133,0.983438943974947,0.000100018845640194,0,1,0.0148665437912541,2.79485749745518e-08,-20.0687269958732,-12.1536085881439,0.799544060061312,1.43981371263905,0.356143572621035,0.999954177318763,8.12959917912299,-2.5,-9642.01582903609,1,15.3996422342941,1.69431330000466
"06fd407b-0da8-428a-8f9f-69fc181d4a76_2WH3",-0.0681794083641378,0.00733679997458928,-0.549963617763549,0.310416495435963,-0.699935466633957,0.548768704773113,739.325815034934,17059,-0.00671286632712698,0.00241081792910848,13.9472031057216,31133,0.00361747340433869,29428,2093.67910106811,31128,0.993566378101022,0.159842841484894,0.527603366508583,1.92,31140,0.00681670352461333,0.539283998764866,1.10094481403611,1,1.46163108629626,0.00053124941593231,2.81446357745116e-06,0.00052206909099981,2.80848476041306e-06,0.094284836072921,1,-29.5837138581792,0.000100110526909107,0.000100005738402084,0,1,0.000630808037571429,1.66623413985008e-06,-3.71933469499408,3.45159416017809,-0.0688544483111839,0.00739862077371448,0.507280742769354,0.500045830129239,1.94640881085462,10,-65602.5275752457,1,715.340633687512,2.07908875494645
"06fd407b-0da8-428a-8f9f-69fc181d4a76_327T",0.656678933684023,1.27516193553929,-0.312319806762563,0.133827126469297,-0.600740500580501,0.423261574724614,2392.08860887791,27712,-0.202689392674702,0.0915203389590084,17.7161372961508,27912,0.142595466983476,10257,655.40817347891,27937,0.895291137012977,1.84551257392265,0.868979388801177,2.77,31710,0.464248182758732,0.147177350217893,0.720084645862246,6,0.828644243823782,0.171995559446005,2.29188236421702e-06,0.120312304372343,2.10324045855895e-06,0.473053406248121,13665,-1.03307574606465,0.560673294446157,0.000100075867166236,0,1,0.0699727199486417,3.40186684149094e-07,-42.8554662676784,-4.23408984957502,0.63084949782189,1.01935718873529,0.434032820821021,0.999626599217165,41.6835913600963,-5,-27372.9779556181,1,118.435818155848,1.02013046383022
"08215a48-b258-4e58-9ec4-c33181451c27_2WH5",0.738899112231908,0.90281452633514,0.118187060571875,0.19093240821541,-0.375510263678642,0.155042413737331,1329.37270094141,25075,0.529614049145299,0.356968087486424,11.8796748912538,54751,0.241671001674315,18498,174.115790653609,54758,0.896901226178725,0.0693592030674743,0.85064859179619,2.47,5513,0.640951199592919,0.15075883094605,0.346483531096671,5,0.722633018838301,0.254891682328269,0.000338831798347818,0.224064939761995,0.000342480166208627,0.3535121648868,5,0.19870914161746,0.999899874285424,0.000100062042751513,0,1,0.0868342731582079,3.21572277982719e-08,15.1377640905787,34.0462213694819,0.714062076964634,0.738722376333068,0.434919786988965,0.999954177318763,11.2752135550651,-2.5,-13515.2356799741,2,31.0930675433589,1.84673712228037
"0827d2b9-b0d6-4088-9c87-61642f8417c0_2WH5",0.680139955857235,0.863523945580582,-0.0627500141647007,0.0868990500430976,-0.403478304157192,0.19832328808571,1574.45348080601,45079,0.846668781196267,0.212175059941739,14.4594519470302,57964,0.0727260114023447,21670,153.692633551829,55782,0.920976720423918,0.0787584595058107,0.848901282393802,3.07,9088,0.493452993187615,0.118943484021304,0.55414874105304,15,0.799827208809625,0.125904741510172,0.00435186946896689,0.0769709438710777,0.00419528834898493,0.395976852134434,15,0.235756037700089,0.846694643001788,0.000100069017205356,0,1,0.0152469843100228,2.53282812213715e-08,-12.2948693391199,-15.9910054610422,0.675191335091472,0.819938887651871,0.406597442489399,0.999913464864144,3.52155956138893,2.5,-20173.778553175,1,16.3490350840487,1.97971171724815
"0af9da02-6b27-4d27-9940-575d31dd74bd_2ZX6",0.830525504998396,1.49877995014334,0.102930018219421,0.0454214076671521,-0.386387804542945,0.164046971837146,746.886074336252,23760,0.171600321532171,0.334682846701869,15.4501320928879,23764,-0.110386853525329,4007,100.527398448837,23749,0.841652027942167,0.310341745346756,0.567697954902989,6.13,397,0.735191969633645,0.036658991088424,0.390852629767263,14,0.58219011395776,0.23026696956514,7.85948634812287e-05,0.326782805635788,8.27147835610601e-05,0.497247250813083,8,0.244432719734066,0.999899974132394,0.000100140768187664,0,1,0.00453877206288489,7.59719523411831e-08,1.8256179208042,2.64359488208441,0.829758385607098,1.49193783635519,0.163567733817978,0.999954177318763,0.300040079195188,-2.5,-4001.17975849446,2,4.35723191092813,1.4424039103438
"0bc65d57-a9dc-4dcd-9e9c-949c3179fb90_2ZX3",0.0448483643600508,0.00775189621670234,-0.51465112676735,0.267155192670222,-0.683899359061253,0.509928582736223,98436.5547380478,22585,-0.345624426462001,2.6083211577722e-05,27.6570842159521,53559,0.00277740666031252,19444,5905.69544477786,53565,0.99917375727137,1.48401734936369,0.998598224417596,3.51,53563,0.00726282303825864,0.462237425637293,1.03397952423124,1,1.38214873310694,0.000104318557316528,0.000436653814937616,0.000104112999251664,0.000436867522725047,0.127271437813158,11,-24.7259624239709,0.000100099391239118,0.000100004667353636,0,1,0.000191475836371247,1.623166592211e-05,2.23281204589567,2.04690849114566,0.0446654186473782,0.00769709698163531,0.379584209296893,0.552027719886896,0.53446909001741,-10,-62392.9092058462,1,5569.09192740054,1.03119558186744
"0bde763c-c4ef-4606-b798-48a196c3d6cb_2VSP",0.672867681349848,0.963373136895001,-0.189637044501344,0.0748166188023634,-0.514041421856844,0.291829130789516,1286.01591770472,57318,0.675154823309463,0.0726702606358123,10.1785457596785,8114,-0.0651089146730599,11297,356.170650989844,8114,0.893000866031142,1.50121297759294,0.695570877644034,5.24,9192,0.459857748384086,0.0963039064365776,0.667796610558776,12,0.808871214649797,0.186338730013725,3.9566327901465e-06,0.160269565261547,4.01593043977248e-06,0.407907151543731,8,-1.09925804787161,0.688241520967885,0.000100027768873267,0,1,0.0474925266392282,6.98861479003624e-08,30.2354670941215,28.8689370008735,0.656557751169071,0.884800582244828,0.22506927519781,0.999913464864144,29.9669065439282,-2.5,-17538.3248353566,1,27.0396138478046,1.39129823665873
"0bde763c-c4ef-4606-b798-48a196c3d6cb_2ZX3",-0.0285388364347269,0.001139574228121,-0.517158351465349,0.268793731319338,-0.678088634325821,0.497076768770718,296.348585975676,6797,-0.00909773808530168,0.410562234080284,9.86700028546892,6789,0.00208429080531675,29450,534.344720975721,6788,0.993276617363037,0.383480573053271,0.421841613247863,1.81,62,0.00103711712568437,0.512375924106073,1.06661370008099,1,1.43424702632843,0.239077122955864,0.00031136123527519,0.395550032832201,0.00031211121602836,0.0944228736180443,1,-11.3344153071876,0.00010004965673498,0.000100019705096031,0,1,0.000667698854827536,5.41096436810375e-08,3.02976664027795,-2.759449457694,-0.0292249595158143,0.00117923182432312,0.508446848290598,0.500045830129239,1.90284207787015,5,-61908.5152333625,1,47.6549268677635,2.07870662623742
"0c390348-b34c-4fe1-a313-f38c49fdde22_2WLT",0.0289112696337062,0.00141182467032407,-0.486475420401347,0.237120316497171,-0.65914366695477,0.459253142677727,91.6295353830382,1507,-0.000901502504173646,0.000408181460636007,2.15778182016819,28426,0.00128125662191731,29104,3.32108008907692,1328,0.992480992321274,0.000184426184788808,0.39909668785547,1.9,14,0.00110503328938553,0.475587919870013,1.02748630383335,3,1.39361615361998,0.000401419032778463,0.000154987818144986,0.000403198007256033,0.000153698800990172,0.111082853962277,120,0.00289969732046738,0.000100561319109031,0.000100007224753744,0,1,0.00572931255831766,5.60163097099443e-10,-11.5355631156434,10.6084229220051,0.0233188255594756,0.000735396817030211,0.502913237282759,0.530859154386584,18.5045410159934,0.5,-61111.0921567271,1,0.231860034335478,2.07707233286604
"0c390348-b34c-4fe1-a313-f38c49fdde22_2WH7",0.146975775112588,0.161450853457027,-0.526093900494284,0.316870328670771,-0.66678190818482,0.495522753503935,904.885989766603,55602,-0.00888087606837606,0.0423790454423205,11.9470015851794,57140,0.0382222609599917,27302,249.996332319897,57165,0.978579294883472,0.191442383791001,0.650666176912545,2.34,1556,0.104138130178107,0.487598875189565,1.10576284417503,1,1.30616864432625,0.0489728277900419,0.00170551685744848,0.0330524195745948,0.00163508574165189,0.223515181019407,10,0.107010727071079,0.120346821999881,0.000100024143041103,0,1,0.00812627927251874,4.24903958084971e-08,-0.814779762669513,4.15491651906929,0.139987272325508,0.149103429547004,0.494733151928952,0.660299375228918,0.994501728498119,-2.5,-76737.2451221204,1,19.1586653550704,2.04754857831835
"0dc08f04-664f-4c07-b86d-a13c23eedbfd_2ZX3",0.506239255032489,0.438378278446526,-0.294059014451298,0.101694661855408,-0.576375389337525,0.338396970369081,5529.79239059581,58778,0.229863951256156,0.00193342197749587,12.6907987168241,58012,0.0297887718695144,15436,1035.7368515,55706,0.957358684329996,1.18778145855494,0.866107168085035,4.52,13181,0.263535510960145,0.187970453121452,0.745285274652118,10,0.993744438342909,0.0220514833941144,3.71867935381992e-06,0.0219198254642617,3.87243140578748e-06,0.318435056896343,447,4.83488983591906,0.437163800073697,0.000100067679566884,0,1,0.0133056793162349,5.94641071152487e-07,15.6545847166051,8.29521904507511,0.499580697677685,0.410738517294957,0.317341079059829,0.897243865394746,9.13628455598168,-5,-35696.7978358167,1,210.618789040877,1.30907380218491
