"measurement_id","mean_ts_int_acc","max_ts_int_acc","mean_diff_ts_int_acc","sd_ts_int_acc","obs_int_acc","mean_int_acc","min_int_acc","max_int_acc","abs_mean_int_acc","sd_int_acc","E1_int_acc","E2_int_acc","E3_int_acc","skew_int_acc","kuriosis_int_acc","Et1_int_acc","Et2_int_acc","Et3_int_acc","skew_t_int_acc","kuriosis_t_int_acc","meandiff_int_acc","meandiff_n_int_acc","meandiff2_n_int_acc","meandiff3_n_int_acc","meandiff5_n_int_acc","meandiff10_n_int_acc"
"01a1aa11-e66e-45a6-b098-ad061b7aa7a4_2WH7",599.992464685752,1199.995,0.0200319678151709,346.421752590597,59905,58490.1239091419,0,116975.783661388,58490.1239091419,33768.7727262379,58490.1239091419,4561405570.70313,400188176420099,1.29902114467907,1.79995172384893,46791675.7440934,3941030142881220,3.95162028129858e+23,1.59720466832274,2.77784563984328,1.95272074755254,97.4802235617969,97.4802521331648,97.4802419122405,97.4802420088196,97.4802506482872
"01a1aa11-e66e-45a6-b098-ad061b7aa7a4_2WLT",599.964250646858,1199.982,0.0200316840277778,346.415470333669,59905,61945.9084738953,0,123582.500725074,61945.9084738953,35713.3287459924,61945.9084738953,5112716135.70052,474723504505740,1.29856356644405,1.79876302766583,49536725.6047926,4415552695521120,4.68531474431788e+23,1.59683911654826,2.77582562094354,2.06300916007402,102.992037502352,102.991721991593,102.991690412925,102.990705528994,102.990336812183
"01dabc91-ceca-4e20-9b2c-b0c7d9566752_2WH7",599.983939823393,1199.979,0.0200310319500551,346.417570296293,59907,63774.2976400234,0,127288.135885255,63774.2976400234,36417.0410444243,63774.2976400234,5393339780.24824,512329395089573,1.29348858926219,1.78471277149905,50878004.8138732,4639711956246802,5.04194578358504e+23,1.59537081222888,2.77506549779806,2.12479778127825,106.080112864565,106.077810524632,106.076719393491,106.076362770648,106.075660936539
"01dabc91-ceca-4e20-9b2c-b0c7d9566752_2WLT",599.462757497242,1199.983,0.0200594774410324,346.328721588442,59822,54274.4815757389,0,108604.725300239,54274.4815757389,31345.3602260794,54274.4815757389,3928234533.76583,319876516187210,1.29923060839657,1.80062095584508,43391146.8942461,3390823462818240,3.15509942031307e+23,1.59792090849017,2.78063522605892,1.81549498169939,90.507394104544,90.5074980390553,90.5075157458553,90.5072932530761,90.5068448248508
"02423b04-367a-4230-bd4e-f1acd16075de_2WH5",599.979033938767,1199.986,0.0200326872673244,346.416163256285,59902,59961.3117906226,0,119919.660661547,59961.3117906226,34618.9434357204,59961.3117906226,4793810149.0587,431157901774851,1.29901780562842,1.79993821338177,47967891.2588664,4141602665583873,4.25705298738883e+23,1.59718936085023,2.77780925940294,2.00196425204165,99.9345726822372,99.9346117346244,99.9345910311054,99.9346088063365,99.9347088107651
"02423b04-367a-4230-bd4e-f1acd16075de_327T",599.953588516187,1199.978,0.0200356975889935,346.440245563617,59893,58842.2078577212,0,117698.040100616,58842.2078577212,33985.4547255181,58842.2078577212,4617397273.89513,407626262740985,1.29917092866276,1.80033908595321,47076326.3509344,3989575152636274,4.0248349714372e+23,1.59719558956198,2.77771270684188,1.96517131003499,98.0836853764318,98.0836837457658,98.0836317541616,98.0836364559227,98.0836272454369
"02a8bdd5-00cd-416b-a8bd-d6dc1e0d4d41_2WLT",599.920837623531,1199.978,0.0200320184297948,346.402724185518,59904,61201.3125089661,0,122050.509411157,61201.3125089661,35295.2707042347,61201.3125089661,4991335991.02971,457755467551274,1.29810054530139,1.79678681804586,48942083.6150421,4307819298740422,4.51132200614214e+23,1.59557642422828,2.77105651125489,2.03746906517465,101.709734575913,101.710128014827,101.710263293436,101.710347119334,101.710367006245
"032e8244-832e-4dd5-823b-bf1c89246bc7_2ZX6",599.986924738449,1199.974,0.0100113798483243,346.414708122377,119862,65310.7117274873,0,131169.004366935,65310.7117274873,37984.2198324778,65310.7117274873,5708277985.44886,561685967233043,1.30237455345834,1.80947528118162,52343603.5129317,4944766049639358,5.56182125981152e+23,1.59955215291043,2.78649286089601,1.09434264996066,107.824996767151,109.308420652439,109.309491687737,109.309709728264,109.309777352821
"0351d169-e693-4a13-9566-635df2bd1aad_2WH5",599.987131058647,1199.979,0.0200216738412254,346.412783359229,59935,62033.284446184,0,124285.15824487,62033.284446184,36016.9634588167,62033.284446184,5145328392.16652,480093480871493,1.30078692107236,1.80411807525839,49695529.2187163,4450509639360844,4.74197460650702e+23,1.59714595154192,2.77692250362056,2.0737003744931,103.566377160744,103.568506446868,103.569287383609,103.569350815756,103.570632718467
"03b36c76-1416-4744-b7a7-f8b9c100c372_2WH8",264.474664369818,528.982,0.0200280932909284,152.740256095601,26413,27456.1156274775,0,55686.28210092,27456.1156274775,16080.0326246998,27456.1156274775,1012395945.1598,42081334952193.1,1.30636312496746,1.82170747104932,9717317.95243864,171006469840976,3.5856310693881e+21,1.60341812935631,2.8007785463365,2.10837051722399,105.278605970442,105.274854003719,105.274343333411,105.276558759817,105.274157992925
"03ca8369-bf89-49e9-a667-c4bc32b35a09_2ZX6",600.010083899508,1199.98,0.0200317174145299,346.41237547588,59905,65606.1456339307,0,130948.528853254,65606.1456339307,37847.5990057934,65606.1456339307,5736583183.57088,564016072213334,1.29811012282912,1.79691140151526,52474967.9713851,4952248403312074,5.5619463249986e+23,1.59596426342695,2.77316472098055,2.18597303774796,109.128458320885,109.127649941656,109.12667425154,109.126480950541,109.126192580134
"047b34fa-ff8a-4fb9-8eea-7cc0c8f307b2_327T",599.954768125136,1199.98,0.0200323862308437,346.415776790349,59903,71630.9403676912,0,138912.130949401,71630.9403676912,41108.2437996997,71630.9403676912,6820851115.85333,721603065748335,1.28097458931649,1.73671887290059,57182937.9754237,5782479649585462,6.90279260881736e+23,1.56983372863938,2.67862276223964,2.31898986593771,115.845840503554,115.827321893598,115.789100860301,115.76158954148,115.757622075094
"04b0cf62-ae4c-4506-bbe1-fa467a9858c8_2VSP",600.023982388782,1199.979,0.0200317007211538,346.41426439399,59905,60805.8437303521,0,121719.206563039,60805.8437303521,35026.0767183017,60805.8437303521,4924156202.50961,448843538392730,1.29896439131801,1.80064825269125,48618231.6532113,4255444403063438,4.43724325603335e+23,1.59843822496267,2.78306090736809,2.03190448990116,101.434592764538,101.434144083865,101.433849204846,101.43345469486,101.433556395174
"04bf1192-1179-4957-aa0a-34cbe7ff688a_2WH7",599.982437642935,1199.979,0.0200317007211538,346.417900991428,59905,63903.6276384457,0,127861.326881889,63903.6276384457,36996.3447724572,63903.6276384457,5452380303.54034,523380128016977,1.29998403467703,1.80227835268452,51156997.3474179,4713719118912746,5.1688955651118e+23,1.5971739096059,2.7772008367863,2.13443721424094,106.553135308573,106.553314339973,106.553503738972,106.55317172606,106.553196340552
"04bf1192-1179-4957-aa0a-34cbe7ff688a_2WLT",599.964130235198,1199.989,0.0200310653356926,346.414131081523,59907,54206.159669097,0,108431.750562988,54206.159669097,31303.1444762276,54206.159669097,3918178243.3706,318628786658964,1.29914829178431,1.80032835426148,43365421.9490302,3385376628375914,3.14629445057222e+23,1.59730877242366,2.77821877303932,1.8100315588253,90.3613520250535,90.3613670581993,90.3613054242733,90.3612597058975,90.3612601493252
"05137359-a055-489a-96e9-627501715140_2VSP",600.047827585056,1199.979,0.0200327039615365,346.412747132516,59902,80673.9591813693,0,163007.604483134,80673.9591813693,47303.6038673596,80673.9591813693,8745881273.97541,1067739278237469,1.30544882874814,1.81878265900061,64792429.9874294,7596037718424807,1.06150248106031e+24,1.60339433453322,2.80222620050479,2.72128352586991,136.122208611769,136.110196721688,136.099656989478,136.067110422479,135.981755348829
"05137359-a055-489a-96e9-627501715140_2ZX3",599.976930889423,1199.978,0.0200319516551759,346.416000650162,59904,57989.6792063683,0,115998.443083662,57989.6792063683,33488.4069620689,57989.6792063683,4484257574.13742,390117354668896,1.29915044114532,1.80034437520885,46393196.0363248,3874649748477969,3.85255041208515e+23,1.59734841412187,2.77838810362744,1.93643795942877,96.667713853815,96.6676802807343,96.6675595497655,96.6675269186693,96.6675132404867
"05205dc3-9c82-4b6b-921e-b6c2edd2c993_2VSP",599.960674885235,1199.978,0.0200316840277778,346.411743999197,59905,62169.3149929726,0,122433.375596427,62169.3149929726,35769.7931805498,62169.3149929726,5144480472.42213,477389680890891,1.29378092152105,1.78018745813598,49687651.7490229,4418965462012656,4.65539760067884e+23,1.58480512741908,2.72642283811882,2.04382638215189,102.030085345226,102.032480171855,102.033749628135,102.033739551022,102.034871136577
"0523e301-efe2-4d9f-b807-ceb5bc6e1c36_2VSP",600.007566158058,1199.989,0.0200327039615365,346.421330785075,59902,62227.1030917806,0,123762.287364076,62227.1030917806,35663.950348148,62227.1030917806,5144108480.32661,478221044517945,1.29617459757163,1.79191414329521,49691217.3106164,4434668947355460,4.71070905756093e+23,1.59512409375593,2.76998188318903,2.0661138772988,103.140984702157,103.140749587186,103.140168178209,103.139855851371,103.13894795165
"0523e301-efe2-4d9f-b807-ceb5bc6e1c36_2WH3",599.985459979644,1199.988,0.0100113296012948,346.409904359554,119864,60354.045842816,0,120717.92409163,60354.045842816,34844.522514267,60354.045842816,4856741469.52452,439685990419671,1.29904785154978,1.80004898068421,48281936.9148646,4196153674713890,4.34158164511819e+23,1.59724263850949,2.77799627609229,1.0071325103796,99.8021008914729,100.598868234344,100.599104002445,100.599209581144,100.599287312844
"052a204e-429c-4a8a-9baf-f53e11b3e504_327T",600.004146558488,1199.976,0.0200329883138564,346.418195640015,59901,59443.3219257401,0,120475.627352181,59443.3219257401,34866.9405958779,59443.3219257401,4749191772.87076,428485671600728,1.30920225196279,1.83127295200986,47743129.0156133,4138444773473416,4.27732427873309e+23,1.60663206692446,2.81072850956416,2.01127925462739,100.397629362214,100.397854168524,100.398035207926,100.398061074205,100.397953311674
"058234ec-a5b2-4227-b8ee-af6b0e32b820_2WH8",599.936715358806,1199.995,0.0200312990351551,346.414857837712,59907,63728.157829407,0,127998.175510242,63728.157829407,36872.7532111951,63728.157829407,5420855334.52714,519152413112496,1.3007479520483,1.8060033141378,51005753.63911,4690769630974754,5.14085704897918e+23,1.60018196193139,2.78949841768327,2.13665034404303,106.696149871825,106.682874222911,106.675757002987,106.672662899399,106.669646211504
"05849b77-59c8-4032-9982-fba459c250da_2WLT",599.912485685191,1199.978,0.0200323528429769,346.394176804298,59903,63669.7612790192,0,130230.114418221,63669.7612790192,36981.1081401167,63669.7612790192,5421418030.3167,520998940436513,1.30517124303916,1.82174799804333,51002671.9619418,4709743878545822,5.19969830444542e+23,1.60872647962696,2.82815011223162,2.17405285997497,108.562495142464,108.550387686099,108.539691382473,108.533520680868,108.531587969427
"05a278d4-3421-46d0-a843-fbaabd1d64bf_2ZX6",595.345076631898,1190.639,0.0200312757617053,343.723798376385,59440,62430.3108339144,0,126009.826102363,62430.3108339144,36198.0499226706,62430.3108339144,5207820484.96515,489666055282242,1.30291471944641,1.81316368727225,49608939.4884506,4445990325881640,4.75208721136765e+23,1.60299302357518,2.80011325714614,2.1199856340511,105.832807344471,105.834138976673,105.83397441334,105.834087911025,105.835201896346
"05e2a329-cb22-400b-bb73-7fa68c670cd2_2VSP",599.956889087358,1199.975,0.0200323027611766,346.424422951735,59903,63585.468332382,0,127242.232655093,63585.468332382,36697.2894297805,63585.468332382,5389780353.34598,514432019079817,1.30008393400808,1.80384628016257,50861026.6611194,4661437749331924,5.08883333350379e+23,1.59896292552834,2.78420546405255,2.12417336074076,106.033150297658,106.035456014903,106.037726982094,106.038806986547,106.040439548988
"068ffb5a-f757-4d02-987e-f487bb2b3952_2WH3",600.028362715147,1200,0.0200333722871452,346.425008212488,59901,60621.7851032595,0,120365.215073568,60621.7851032595,34903.2398101679,60621.7851032595,4893216640.85917,443957038746004,1.29702778573044,1.79295866146354,48465755.6022481,4219737603852362,4.36746317297255e+23,1.59331293750954,2.76154010216123,2.00943597785589,100.308430693287,100.308510110057,100.308576754946,100.308793101165,100.308589033708
"068ffb5a-f757-4d02-987e-f487bb2b3952_327T",599.968671519199,1200,0.020033723434448,346.422561559091,59900,59903.8451129965,0,119796.017128846,59903.8451129965,34590.0959714624,59903.8451129965,4784925424.1003,429968405842056,1.29904377037685,1.79996117849751,47923019.700975,4133957197020656,4.24511421840605e+23,1.59713054773227,2.77750375553692,1.99996689642309,99.8296907860511,99.8299121092748,99.8299956950072,99.8300286585496,99.8300755718633
"06bd88e8-21ed-4dde-a92a-dfcca4e5145f_2VSP",600.033401225294,1199.99,0.0200320351234496,346.413031055511,59904,60442.1012874331,0,120578.956065506,60442.1012874331,34702.8391090723,60442.1012874331,4857514546.65399,438807064311623,1.2961415887284,1.79167142400881,48288455.9449409,4187420453002268,4.32310686335359e+23,1.59542398238278,2.7724456136919,2.01290346168816,100.485476711533,100.485388527356,100.485311402906,100.485340445328,100.48517622981
"06bd88e8-21ed-4dde-a92a-dfcca4e5145f_2WH3",599.948834718884,1199.978,0.0200320184297948,346.411933573203,59904,60040.8631627728,0,120083.040084836,60040.8631627728,34662.9204403246,60040.8631627728,4806403245.39036,432861215951381,1.29902757086331,1.79999414131385,48028894.697833,4152318953945574,4.2737987162916e+23,1.5972687893028,2.77810948863304,2.0046248115259,100.071448714476,100.071313830796,100.071182253337,100.071107903821,100.071088213033
"06fd407b-0da8-428a-8f9f-69fc181d4a76_2WH3",599.873468414461,1199.979,0.0200383908890522,346.361172905616,59885,60526.4859367823,0,121061.183176563,60526.4859367823,34940.1532241459,60526.4859367823,4884249421.20405,443407336401555,1.29899094557455,1.799903551475,48409943.2861346,4218491379885828,4.37663063999032e+23,1.59736493786128,2.77858092722787,2.02159480289499,100.886238542628,100.886462158423,100.886512503593,100.886472340336,100.886414327726
"06fd407b-0da8-428a-8f9f-69fc181d4a76_327T",599.965122032653,1199.979,0.0200326872673244,346.415043641502,59902,59661.815223979,0,116457.782686512,59661.815223979,33796.7908955659,59661.815223979,4701736202.46286,414104364536422,1.28446542856709,1.75298539592866,47497514.5503787,4007198088297960,4.00639166740878e+23,1.57940019282179,2.7129386275419,1.94417092680442,97.0458740860766,97.0448273637963,97.0440578231303,97.0440505466011,97.0440564154699
"0793e42f-dae2-47df-b314-34225384d33c_2VSP",600.045789416576,1199.979,0.0200317007211538,346.4047998915,59905,66565.6822248855,0,133588.298064101,66565.6822248855,39292.8209282429,66565.6822248855,5974890053.66005,602845449775969,1.30530232068966,1.81163594447014,53546567.4790852,5178378570142037,5.93081387624433e+23,1.59156214088761,2.75158121482835,2.23003969791834,111.30384426703,111.311781923883,111.31285995889,111.311553788113,111.314529011928
"07c74388-cade-4b8a-9adc-16245ac979ef_2WH3",600.096340545233,1199.994,0.0200330217028381,346.397185880755,59901,60109.1941631938,0,120202.044475567,60109.1941631938,34702.9284665121,60109.1941631938,4817388362.3735,434354758155694,1.29905367136769,1.8000410996096,48092103.4139499,4162936302517916,4.28978676092876e+23,1.5971145122608,2.77742844141101,2.00671192780579,100.169984547865,100.170057236665,100.170165394293,100.170227855644,100.170309736968
"07c74388-cade-4b8a-9adc-16245ac979ef_327T",599.995032537019,1199.983,0.0200331051752922,346.418821377308,59901,55681.5186292833,0,113262.345771183,55681.5186292833,32465.3202677805,55681.5186292833,4154410941.30296,349745066594951,1.30613304477315,1.82305000694846,44654192.1535645,3612004810010368,3.48717441361134e+23,1.6063907308151,2.81393459688555,1.89085719150556,94.3807038989298,94.3841593699924,94.3875704160934,94.3866043623,94.386937178232
"08215a48-b258-4e58-9ec4-c33181451c27_2WH5",599.908876869658,1199.978,0.0200320184297948,346.398346013053,59904,59735.1046282435,0,119825.935721204,59735.1046282435,34384.9118306264,59735.1046282435,4750585149.59867,424871523708723,1.29758842860571,1.79618154110722,47746154.0006813,4099180419581026,4.19186974026538e+23,1.59721076407614,2.77999873800909,2.0003328000468,99.8573193882636,99.8575751314953,99.8577604808694,99.8578232196573,99.8576834644529
"0827d2b9-b0d6-4088-9c87-61642f8417c0_2WH5",600.022485434786,1199.989,0.0200325364762445,346.417006629907,59903,62668.4387495244,0,125049.749294617,62668.4387495244,36182.0097730951,62668.4387495244,5236449192.22829,492168212066193,1.29884766867929,1.79909918021184,50136310.4717918,4523395759457925,4.85657548030723e+23,1.59636891707187,2.77414263798346,2.08757218948644,104.210500784176,104.210678849209,104.21016253675,104.208988705387,104.208615507752
"085f3bdd-8dd3-4b6b-8837-e6e969c2b19d_2WLT",599.988532610328,1199.978,0.0200216571562052,346.412636867764,59935,62420.5961672063,0,124689.042235392,62420.5961672063,35963.869473191,62420.5961672063,5189709153.31068,485308530829441,1.29808579190608,1.79760638277097,49909600.6380898,4480803752238474,4.78979490501027e+23,1.59691953154402,2.77675284665825,2.08043918702893,103.902894289335,103.912183314561,103.915670477559,103.913759039561,103.910913049311
"08daa9d4-7cd7-4b17-8032-29021e3c14ce_2WLT",599.994918374157,1199.992,0.0100113629727272,346.412398975965,119864,59379.4014306161,0,121196.280004693,59379.4014306161,34718.1856181671,59379.4014306161,4731255670.87551,426093511879614,1.3093033985387,1.8346488207573,47651599.1954253,4125946228174411,4.27331807778243e+23,1.61242630477649,2.83758626419465,1.01112336588182,99.3361268054041,100.998559078782,101.000454773401,100.998621249608,100.998629639096
"091ecbdf-602a-4198-99b5-1a465921d89f_2VSP",576.011352430797,1151.994,0.0200308462728869,332.578530938229,57512,59948.622994287,0,120260.091036161,59948.622994287,34820.869880818,59948.622994287,4806309295.7334,433833112197225,1.30198243047334,1.80855272347153,46111386.0140767,3836407229223458,3.80070068200793e+23,1.59947191135695,2.78601932100847,2.09107981144756,104.341485768477,104.365757608036,104.379648441261,104.389947514166,104.396424592265
"0a237c3c-96d4-4581-87a4-883048b9fd69_2VSP",600.021298599402,1199.967,0.0200321692097092,346.402771604336,59903,62866.8641013263,0,125357.389876948,62866.8641013263,36080.8254582226,62866.8641013263,5254046835.44815,494358317734472,1.29807843768349,1.79852761716303,50219513.8637476,4537704170068220,4.88451267017644e+23,1.59796392892995,2.78034235082248,2.09270792088658,104.473636288457,104.474635485214,104.474005907323,104.471323213319,104.468863473405
"0a27e364-ead7-4d82-9e5d-e9538728f438_2VSP",224.302513845467,448.576,0.0200355531734334,129.487696710781,22390,22389.6503793685,0,44777.6078923468,22389.6503793685,12926.117484384,22389.6503793685,668373494.868945,22446650334951.3,1.29904056420637,1.80007577294418,6695753.28711528,80700996656624.4,1.1580469489236e+21,1.59737844308283,2.7785290834766,1.99998248659372,99.8213353015903,99.8215753046583,99.8216819180525,99.8217945122036,99.8217560995532
"0a27e364-ead7-4d82-9e5d-e9538728f438_2WH3",599.999517401895,1199.998,0.0200216067406357,346.418409283707,59936,59679.6834178366,0,119361.956157992,59679.6834178366,34457.332393974,59679.6834178366,4748952558.96918,425125308433092,1.29903308844063,1.79997476574451,47744236.3108893,4103109738866451,4.19782714657855e+23,1.59718363995313,2.77776730966037,1.99152341967118,99.4689338522864,99.4687265364791,99.4686729946376,99.4687165313089,99.4687158215369
"0af9da02-6b27-4d27-9940-575d31dd74bd_2ZX6",286.485074022298,572.984,0.0200260030756326,165.439883980522,28613,32035.4569335817,0,64103.935176883,32035.4569335817,18431.7456778968,32035.4569335817,1365987876.4299,65483522454369,1.29706507442257,1.79514107566658,12226824.5938391,268742196871902,7.03869758242242e+21,1.59767526508122,2.78183812595125,2.24045628326866,111.860684519369,111.864251537344,111.866435802794,111.867522011062,111.864833151472
"0b37bc64-905b-4234-af29-9760c9e16346_2VSP",599.929875634348,1199.979,0.0200320351234496,346.40864468546,59904,59138.7855825492,0,119680.009779057,59138.7855825492,34680.9259400982,59138.7855825492,4700142506.00575,421430158058730,1.30785342013823,1.82605371228994,47491721.8829263,4089324241592303,4.19362697575237e+23,1.60366066441846,2.79884222190963,1.99789676275073,99.7354548864479,99.7346450704661,99.7343636956107,99.7329988267979,99.7301632374105
"0b389dc2-8d2d-4e21-bda0-2c54bca79f25_327T",599.999392618793,1199.99,0.0200215233169267,346.418428480116,59936,58268.5431751967,0,116529.204524503,58268.5431751967,33639.8493407181,58268.5431751967,4526843706.62872,395639010833790,1.29899014686635,1.79984944494459,46614359.7451542,3911069976270142,3.90651144518706e+23,1.59715005769198,2.77764166529841,1.94425969007262,97.1087228453032,97.1086015421794,97.1085224232894,97.1084682504062,97.1085051736496
"0b5b1a7d-c6cd-447b-b59f-6b4ba37466ef_2VSP",600.024071973555,1199.978,0.0200343595565647,346.428557378422,59897,61269.3873199528,0,123186.58717574,61269.3873199528,35483.6879846228,61269.3873199528,5013008914.59795,461925006866373,1.30143882481896,1.80797821071784,49055321.3070666,4341126831469691,4.5780880242108e+23,1.60059120800645,2.79095057035115,2.0566746890567,102.657151395802,102.657901725105,102.657620879619,102.655644054136,102.65375504729
"0b5b1a7d-c6cd-447b-b59f-6b4ba37466ef_2WH3",691.264011932748,1199.989,0.0125939464542468,324.207283838871,95284,70605.6098227085,0,122021.872789297,70605.6098227085,33028.6317166234,70605.6098227085,6076031202.67685,569056938526202,1.20150540792268,1.51950502382546,59514829.5343955,5393857806957554,5.67259833979921e+23,1.43196628705576,2.22286914726973,1.28062584919972,100.801879859508,101.39118938618,101.383822271147,101.381534549911,101.381387027333
"0b8a1616-5c4b-451f-9341-1637bef7587b_327T",599.980545641214,1199.977,0.0200326705731123,346.42141431767,59902,59964.423855972,0,120275.320185045,59964.423855972,34838.9864205443,59964.423855972,4809466840.84479,434395612039812,1.30238692462316,1.80959393616791,48046069.6926857,4166276740688174,4.30044408927019e+23,1.59915711434083,2.78372808780442,2.00790170756823,100.229820364059,100.229860559801,100.229842630091,100.230008245651,100.230846160597
"0bc65d57-a9dc-4dcd-9e9c-949c3179fb90_2ZX3",599.988511854509,1199.98,0.0200216905262455,346.41257164892,59935,60336.8233463594,0,122555.064833422,60336.8233463594,34938.5703414448,60336.8233463594,4861215581.90786,442208031760089,1.30469592034561,1.82088918203426,48302312.343005,4223456562842840,4.41590632089155e+23,1.60885833125216,2.82648956391064,2.04483373099447,102.135369703715,102.134978945915,102.13520024124,102.13590563375,102.133140646854
"0bde763c-c4ef-4606-b798-48a196c3d6cb_2VSP",600.051430250221,1199.979,0.0200310319500551,346.404914172058,59907,68711.5152284571,0,143271.990047355,68711.5152284571,40001.2461789245,68711.5152284571,6321345311.12908,657973202530414,1.30916363739092,1.83917809676324,55077780.5423501,5516689108567942,6.64464402044945e+23,1.62163815391673,2.88341186737796,2.39161336172261,119.504140964888,119.493955215307,119.483035763564,119.464934549878,119.436333728147
"0bde763c-c4ef-4606-b798-48a196c3d6cb_2ZX3",600.006855554628,1199.98,0.0200316840277778,346.4223628079,59905,57934.8302193709,0,115878.17268535,57934.8302193709,33455.134205495,57934.8302193709,4475671873.57243,388990364575823,1.29912662840477,1.8002527579798,46350708.37711,3867360158156970,3.84142431737979e+23,1.59724064476332,2.77793456744131,1.93439791475278,96.5667378038519,96.5668090148836,96.5667961840774,96.5667831128246,96.5667666643173
