"measurement_id_original","measurement_id","SPC1","SPC2","SPC3","SPC4","SPC5","SPC6","SPC7","SPC8","SPC9","SPC10","SPC11","SPC12","SPC13","SPC14","SPC15","SPC16","SPC17","SPC18","SPC19","SPC20","PMD1","PMD2","PMD3","PMD4","PMD5","PMD6","PMD7","PMD8","PMD9","PMD10","PMD11","PMD12","PMD13","PMD14","PMD15","PMD16","PMD17","PMD18","PMD19","PMD20"
"01dabc91-ceca-4e20-9b2c-b0c7d9566752","01dabc91-ceca-4e20-9b2c-b0c7d9566752_2WLT",-0.0380262920395136,0.0125574340687445,0.0308727188543978,-0.0161605823676896,0.0124823905454744,0.0188458469150021,0.0161047665900243,-0.0108622173915854,0.0147264743640815,-0.0277071749199568,-0.00239779525540781,0.018520289907192,-0.0111394089155755,0.00601635608387822,0.00134986073070348,0.00297827932172076,-0.00549463098628556,0.0146082811233104,-0.00360082469733166,0.0224631098770911,-0.0380262920395136,0.0111798454509824,0.0332942264247161,-0.0109120150530218,0.0141214022118554,0.0240648909881675,0.00803952899735939,-0.0085051358695477,0.0212552035167704,-0.0248051883330259,-0.00542277187887613,0.0199564786137591,-0.0115790641585329,0.00622198930153469,-0.000970528941552029,0.00343806311803195,-0.00672309723410091,0.0101267856209589,-0.00404418365638219,0.0204142735981805
"02423b04-367a-4230-bd4e-f1acd16075de","02423b04-367a-4230-bd4e-f1acd16075de_2WH5",-0.0351833522125072,0.0095755949538389,0.0171052616183705,-0.0222454506826175,0.012082199953052,0.00715969038331873,0.0151017468181743,-0.0264479367158692,0.00195706740484853,0.00764789855037849,0.0108246660707995,-0.00169498497488555,0.000876048584355124,-0.00644290486977177,0.000391782451494261,0.00507605184183716,-0.00408053665003666,-0.000747231995038593,0.0121643695857704,0.0248765933579838,-0.0351833522125072,0.00951406718897461,0.0193338649351266,-0.0139652881624812,0.0129753738249446,0.0128413273143226,0.00504238416518109,-0.0237650822245373,-0.000169802100238888,0.00608675003461725,0.0116972883819798,-0.00278894967227578,-0.00516765019597051,-0.0053311678080176,0.000491418610078168,0.00418016465669653,-0.00613360513715456,-0.00375308031962835,0.0124442031012411,0.0306019374031615
"02423b04-367a-4230-bd4e-f1acd16075de","02423b04-367a-4230-bd4e-f1acd16075de_327T",-0.0357036580439945,0.00958789201341458,0.0169357069565699,-0.0199791764886989,0.00971712824617974,0.00755925209274911,0.0140738533803839,-0.0234818996171127,0.00204694660565343,0.00767263238947903,0.0121618326638635,0.00865520213974413,-0.000414824092367922,0.000129934951495218,-0.00571941393644472,0.00294856746720575,-0.00174040517684751,0.00226384011468089,0.0124212814757073,0.024032887061845,-0.0357036580439945,0.00950566601156156,0.0182643189278733,-0.0115476083487424,0.0105229992812177,0.0129440852718712,0.00479432116885072,-0.0204603636631815,-0.00055661110933626,0.00729939205660059,0.0128521349129132,0.00714487425666891,-0.00445012500539805,-0.00200041101058344,-0.0021848433911436,0.00248614546215797,-0.0038476758221777,-0.00149436635677,0.0130123119192171,0.0297266399288608
"02a8bdd5-00cd-416b-a8bd-d6dc1e0d4d41","02a8bdd5-00cd-416b-a8bd-d6dc1e0d4d41_2WLT",-0.0154798829934432,0.00767102803888401,-0.00184069788780331,0.0466970829071019,0.012083225837997,-0.00276097363833195,0.0248281960484096,-0.00901043019414904,-0.0474018937288437,0.0354996007419886,0.0141776795153929,-0.00474897032821443,0.00450102260117327,-0.035211653579101,-0.0171009915277613,0.0102524582724744,0.0149594533478765,-0.0203464197954134,0.000318757502824713,0.0121536272096947,-0.0154798829934432,0.00743050261058053,-0.00981062454750403,0.0448816535445877,0.0131784521840913,0.0147835871014918,0.0229552679957158,-0.012380645490236,-0.0456703627439691,0.0361722718067964,0.0182030592923542,-0.00980960354611193,-0.00217656386987005,-0.0338058398687254,-0.0124370084744055,0.016711712552378,0.00425696692947768,-0.01810354932169,-0.000804119393549154,0.012189394321378
"032e8244-832e-4dd5-823b-bf1c89246bc7","032e8244-832e-4dd5-823b-bf1c89246bc7_2ZX6",-0.0369236894398659,-0.0436824562509491,0.0121045729548792,0.0482975752342741,-0.034582216021322,-0.0194466942244707,-0.0140971903166735,-0.00358659679126638,-0.000955158965878836,0.0219217873305342,-0.000733761848061768,-0.0248881067688339,-0.0045547569650862,-0.0230774217441111,0.0175498026168092,0.0434649305988837,0.00530025396202625,-0.0118589295969048,-0.00954590064655696,-0.000335385832881343,-0.0369236894398659,-0.0445849927041596,0.00198654454620097,0.0499971932592746,-0.031554345746629,-0.0113507742103773,-0.0161322873323665,-0.00186401045558908,-0.00137354694620844,0.0225949665906157,-0.000778965024168812,-0.0296945497729538,-0.00337090897928126,-0.0185004042368051,0.0244633957689225,0.0392484295396807,-0.00555628777624447,-0.011043732610024,-0.00485425113634002,-0.0060346071708525
"03b36c76-1416-4744-b7a7-f8b9c100c372","03b36c76-1416-4744-b7a7-f8b9c100c372_2WH8",0.0344740858279558,0.0576033189490611,0.0128522355326016,-0.0258307114581023,-0.0501394913417669,0.00598522700869342,-0.0263963517960927,0.0204275287141583,-0.0343520939881083,-0.0071042546294041,0.0171466479902153,0.0102440873392406,0.0118899304399438,0.0386694395724778,0.0218795764305501,0.0166817819634304,0.0299348666720507,0.0330977356726188,0.0162732736680675,0.0181380693616765,0.0344740858279558,0.0564690463610536,0.0221460745572938,-0.0193210793309654,-0.0492509166297724,-0.00295229436846065,-0.0223583736682326,0.0214152698578048,-0.0404803087692057,-0.0134128708535537,0.0148910913708123,0.0174796708094001,0.00973046125220046,0.0347730925540753,0.0430818110010651,0.0119009727132624,0.027118061162596,0.0213605653288909,0.0092911420399167,0.0199830117404432
"03ca8369-bf89-49e9-a667-c4bc32b35a09","03ca8369-bf89-49e9-a667-c4bc32b35a09_2ZX6",0.00831181624900759,-0.00807327833170659,-0.0130659559283916,-0.0041736461475019,0.011741379761758,0.00221809347159968,0.010700813677664,-0.00448100410949285,-0.0102305606956741,0.0101376036483256,0.0126049065083946,0.0193054830154429,-0.0167305471691631,0.0190574278963415,-0.00788744751184166,0.0324362850584503,-0.0130397981268191,0.00717772872305396,0.0217440262903634,-0.0240128655534797,0.00831181624900759,-0.00751294731057949,-0.0121338545331974,-0.00547353323366497,0.011141124859772,0.00288664950627944,0.0114259329613912,-0.00684837214481145,-0.00887132172438094,0.0112254816520075,0.0117710616562266,0.0193362955292153,-0.0168008189624714,0.0266136534735136,0.00157698300210767,0.0262269512969183,-0.010159559600015,0.0128713474004281,0.0312988270466148,-0.0164544537068876
"047b34fa-ff8a-4fb9-8eea-7cc0c8f307b2","047b34fa-ff8a-4fb9-8eea-7cc0c8f307b2_327T",0.0270666048805488,-0.0355350230985075,0.0169602838774071,-0.0265949072226504,0.00479415920041094,-0.0161151697402573,0.0248960340564769,-0.0410899620409493,-0.0139725696549027,-0.0419376138032379,-0.0492276962351899,-0.0165814825867136,0.0213735282885729,-0.00233709245175549,0.00451690109852728,0.038439170489247,0.00315397715318212,-0.0278984758717,-0.0224117125257586,-0.0111185165134768,0.0270666048805488,-0.0365138442690209,0.0254841245465206,-0.0170745608144883,0.00594593709961877,-0.0112474541347373,0.0314837181761082,-0.0447990184719883,-0.00530387443670014,-0.0438434004825284,-0.0441351140765209,-0.0112826330185794,0.0261228466549288,-0.00916596301548081,-0.000569600314468369,0.0435205558713994,0.00080482342647804,-0.0280704834623976,-0.013975008518553,-0.0252917173678573
"04bf1192-1179-4957-aa0a-34cbe7ff688a","04bf1192-1179-4957-aa0a-34cbe7ff688a_2WLT",-0.0399862549786751,0.0136742547103,0.0319662108321353,-0.0117126438380342,0.0112479846190313,0.0168240415563362,0.0199237843809143,-0.00814447277336131,0.0169598946677439,-0.0247979566706606,0.00206470019979531,0.0147082015601127,-0.00850074350048318,0.00808279057499481,0.00789431463976061,0.00402016130381407,-0.0039402210193196,0.00981007401258598,-0.00124244711535298,0.0206573537214862,-0.0399862549786751,0.0123220060934537,0.03323562269701,-0.00582221579187222,0.0125060665074182,0.0241404897386392,0.0117036221651892,-0.00625114383311176,0.0236674915447664,-0.0220447420130551,-0.000512841728372606,0.0169255642988552,-0.00872056166322946,0.00741915504936164,0.0075793572184404,0.00202233479008385,-0.00620308353021213,0.00434233430820029,-0.00415322989011845,0.0170304281712273
"04bf1192-1179-4957-aa0a-34cbe7ff688a","04bf1192-1179-4957-aa0a-34cbe7ff688a_2WH7",-0.00496785847180656,-0.000986746351296044,0.00682965139847452,0.0169906374029119,0.0175705742143004,0.0111184981387466,0.0148757151279931,-0.0126307176004857,0.00673402806528494,-0.0335687481554544,-0.0117604025032288,0.00307578477425945,0.0110167003380409,0.00728408590132448,0.0039481252894826,0.0284907234450666,0.0111869740349386,0.00337967333234895,-0.0103840622999981,0.00473377864905169,-0.00496785847180656,-0.00134215538817851,0.00247312076228328,0.0163300248978468,0.018322891891083,0.0191509508366611,0.00770841383632317,-0.0117164540607403,0.0137293099494782,-0.0318888699679222,-0.0101703800629315,0.00683404862258215,0.0137816005274725,0.003008540459561,0.00641909403201736,0.0297786108998707,0.00969941811241117,-0.00158772118131922,-0.00534328192929224,0.00126715262823865
"05205dc3-9c82-4b6b-921e-b6c2edd2c993","05205dc3-9c82-4b6b-921e-b6c2edd2c993_2VSP",0.0214310550441911,-0.00413553786008816,-0.0103485093311853,0.00703296794352155,-0.0035709737824865,-0.0129488690576603,0.029053606803924,-0.00367904842411671,-0.0208913865842278,0.00368405389943829,0.0126130712311605,-0.0158096043392613,-0.0179652204699534,-0.0263330045595276,0.0259778163577125,-0.0226681641294262,-0.0206691118542134,0.0306251392214958,-0.0137453559949578,0.0023889587694956,0.0214310550441911,-0.00402364246895961,-0.00805647885557283,0.0112368211795094,-0.00319196463964722,-0.00269490656799617,0.0304821784658141,-0.00809310573952528,-0.0166146469263655,0.00259723582794602,0.00541195481729071,-0.0183556315917155,-0.0233644859704676,-0.024931872009438,0.0218401601631664,-0.0260008091220332,-0.0218745123620739,0.0436214581050758,-0.0175189216225086,0.00658040480956458
"068ffb5a-f757-4d02-987e-f487bb2b3952","068ffb5a-f757-4d02-987e-f487bb2b3952_2WH3",0.0179924403871457,0.00147918101733502,-0.0176094861329428,-0.00191064081470982,0.00922416221486969,0.00428170446993691,-0.0116658116737758,0.0326837268318103,0.0121108389604045,0.052303827364321,-0.0141085575441393,0.00254120344909335,-0.0232598216087423,-0.00463942925982453,-0.00799133803242718,0.00519136444697181,-0.014500061809435,-0.00127216852708343,-0.0372795410520253,0.00671132366347619,0.0179924403871457,0.00215174992422312,-0.0196184730317651,-0.0141199611252428,0.00553800694627403,-0.00771979643914401,-0.00826281806172172,0.0257038548943965,0.00655770266656145,0.0486572942343294,-0.0149247825802271,0.00178178976204077,-0.013268677074296,-0.00339808334831193,-0.0107284674332309,0.00626047147553444,-0.0131228732374984,0.000727661041569146,-0.0332994148391276,-0.00796812679340249
"068ffb5a-f757-4d02-987e-f487bb2b3952","068ffb5a-f757-4d02-987e-f487bb2b3952_327T",-0.0310555831232091,0.0102415145870124,0.00406011274285509,-0.0392936755374611,0.0138146171468458,0.00278943541746782,-0.00300574116172987,0.0164450484094909,0.00700866809629272,0.052432174214067,-0.0264885056471041,0.000240421435192415,-0.012364102957894,-0.0019581288954813,-0.0115508546243087,0.0208603030103016,-0.026649408802048,-0.0127412541155892,-0.0197356823946982,0.0249942637161998,-0.0310555831232091,0.0108228415666071,0.00741749481677529,-0.039019176296971,0.0109081283558758,-0.00845753276465197,0.000413581953411495,0.00928962857427108,0.000192493875347511,0.0466807009283432,-0.0223678275057309,0.00161082230155929,-0.00625426656792563,0.00218713464111673,-0.00866219060863492,0.0185834630454579,-0.0278200215810063,-0.0126671808102619,-0.0247582077902612,0.0109415339022411
"06fd407b-0da8-428a-8f9f-69fc181d4a76","06fd407b-0da8-428a-8f9f-69fc181d4a76_327T",0.0127308963142555,0.000980728349585505,-0.01801736118317,0.000806066007343618,0.00616258169123843,0.000460340537000217,-0.0215909927555732,0.0237001380766803,0.00653323976942443,0.0426121099662429,-0.0494924937138382,-0.000564868032903826,-0.0385554856329147,-0.00645667893139562,-0.00546665600667196,-0.00260319044401862,-0.0156792929163995,-0.0226144114567592,-0.0311122460440197,0.0045762830044069,0.0127308963142555,0.00160653679253357,-0.0201794295069922,-0.00767281671651928,0.00458883957592162,-0.00962841644169582,-0.0153677750341122,0.0238076530707939,0.00179316763109968,0.0452970288003814,-0.0538189665469619,-0.0113370578117139,-0.0269384961778502,0.00577438440947339,-0.0156854433803982,0.00148935137259993,-0.012868819842669,-0.0228567955804732,-0.0368127278580311,-0.0095939686369683
"06fd407b-0da8-428a-8f9f-69fc181d4a76","06fd407b-0da8-428a-8f9f-69fc181d4a76_2WH3",-0.0337445496087829,0.00667266251099973,0.00754539995205532,-0.0458920023738297,0.0255385052513512,-0.0130892334394191,-0.0174305020999444,0.0181909820931428,-0.00128983421443227,0.0492282142209444,-0.0403267355280432,0.0167197321715657,-0.0319264088448465,0.0103274965443633,-0.0274849364580559,0.0180936830862413,-0.0295926294365371,-0.039020840827208,-0.0258353075294488,0.00458790567604379,-0.0337445496087829,0.00691884407656943,0.0181078938077631,-0.0438571303155224,0.0235679540778427,-0.0272344764006762,-0.00226357377426667,0.0172666702895811,-0.00600035559500522,0.0524911933196736,-0.0413884901048202,0.00885632279007665,-0.0224748039389014,0.0256574558651094,-0.0323992389756895,0.0233042532334272,-0.0285847116033579,-0.0342100819094989,-0.0334977968950988,-0.0125944773681217
"0741fc7f-d709-4879-b9b7-1ca56e5a5021",NA,0.00218651537682044,-0.00275659252406524,0.00339864666302724,-0.00096773176794726,-0.000374091539024025,0.000770270078686404,0.00608330815649881,-0.018348363501365,0.00131406208150292,0.00185396309109001,0.00417414623583274,0.00261898962554743,-0.0240779361344393,0.0250957375316892,0.0159257673808397,-0.00939226542028714,-0.0121542302314142,-0.0169201422463268,0.0146134616482704,-0.0202101882643877,0.00218651537682044,-0.0029985954077967,0.00338062783186823,-0.000277734314816085,-0.000881579651241235,0.00126759560293614,0.00436095342380846,-0.0195790075472476,0.000639208325914614,0.00100764491028589,-0.00271418632628743,0.00130392537923494,-0.0150500938561925,0.0264183556604265,0.010804524733487,-0.0189272301106146,-0.00711548375306631,-0.0101780175269031,0.0106066810964527,-0.0182983962518541
"08215a48-b258-4e58-9ec4-c33181451c27","08215a48-b258-4e58-9ec4-c33181451c27_2WH5",0.00527587782053673,0.0113093250990421,-0.0354740151382777,-0.00527975297700429,0.0147559223184862,0.00975650784126983,-0.0227858148453791,-0.00957654330011037,0.0216223728363945,0.00688977767199326,-0.00851336611398529,0.0169161754585107,-0.000956425842864653,0.022751457581649,-0.00951615259079318,0.0123529215991395,0.00808438740389922,0.0394374416757898,-0.0199740823328342,-0.0167510055815731,0.00527587782053673,0.0129613905643989,-0.0349028909478528,-0.0150564155455677,0.0131760479218371,-0.00269781807929186,-0.0252368689519062,-0.00846551128863527,0.0187160600454204,0.00731725947077476,-0.00906152001846427,0.017217223757682,0.00352100677046136,0.0242770865602191,-0.00579879549026394,0.0127702148002662,0.0189578000133737,0.0426140394826415,-0.00678630341835398,-0.0116874914460485
"0827d2b9-b0d6-4088-9c87-61642f8417c0","0827d2b9-b0d6-4088-9c87-61642f8417c0_2WH5",0.0046730520684943,-0.000358259044302246,-0.0369279889953913,-0.00796690278484749,0.0233612078115377,0.0234239894300901,-0.0353501844946543,-0.00803930434382899,-0.00648955168737526,0.000104182510980281,-0.0116086735491847,0.0434300710847289,-0.00295502079572497,0.0404887442766937,0.0118715923256985,0.0288864583761621,0.0197131414230315,0.0444163166595341,-0.0188264201443586,0.00674268216101267,0.0046730520684943,0.00107871514288306,-0.0358959876371394,-0.0185485591915028,0.0227386061028908,0.00707784098503639,-0.0395064622684425,-0.00554570313861374,-0.00945678323530816,-0.00101953128117535,-0.0176179757556101,0.046118074025129,0.001226810033861,0.0392959568271239,0.0217337677247276,0.0270161478636036,0.0312616024194537,0.035631585038441,-0.0114679361698892,0.00678475472091025
"0863cba3-dff4-40b3-a690-bfee1023c137",NA,0.000823227515770017,-0.0018564233695595,0.00241531721351353,0.00183896219217156,-0.00105181554961954,-0.000360944592064586,0.0113050007533872,-0.00986512320279494,-0.00933370558727441,-0.00751454934565818,0.00547331734346581,0.0056220688089621,-0.0128000415863894,-0.00108445532483957,0.00419478083740479,-0.0029696927960808,-0.0170011260146519,0.00464606599333721,0.00170158205175414,-0.00323466741906172,0.000823227515770017,-0.00221590192525216,0.00278705382652787,0.0031765351493493,-0.00125294127938453,0.00239020445199483,0.00990683066449579,-0.0112902846947346,-0.00792911170129374,-0.00757959171892616,-0.00195354516168201,0.00515963936227239,-0.00967922085013476,0.0040496751893342,0.0013712255139491,-0.00598170155841381,-0.0137144458161233,0.00913568130203405,-0.00407267289556694,0.00181734248684963
"0a58d095-9030-4587-b5a8-359ac80d8813",NA,0.000104935185040318,0.00138138427876738,-0.00632152092325936,0.00037088749539437,-0.00356858972794845,-0.0101423254740385,0.0174338858202568,-0.0133239540230471,-0.0137911193261509,0.00280463376989122,0.0143192045564415,-0.00135146362943934,-0.0156887421910012,0.0223682205593893,0.0185675528600336,-0.0200928724823985,-0.0129549968273507,-0.0109623771788109,0.0143793838123622,-0.017177415723004,0.000104935185040318,0.00157237336630774,-0.00442116918403429,0.00568553874832147,-0.00319738737605958,-0.00356236989802471,0.0162272505990715,-0.0176343404337473,-0.0136034923883919,-0.00172022979173006,0.0034270491823583,0.00183132770733383,-0.0076417791083896,0.0223865520387512,0.0112529869111746,-0.0244212659614388,-0.00666172742441272,-0.00970294585455622,0.00995647586424059,-0.0172436089417071
"0af9da02-6b27-4d27-9940-575d31dd74bd","0af9da02-6b27-4d27-9940-575d31dd74bd_2ZX6",0.0540698997314824,0.039743855083133,0.0305886347939845,-0.0255903592473913,-0.0479006286170967,0.000182811895864345,-0.0209613944885536,-0.00634750586486097,0.00259842401021572,0.0079665087769821,0.0543923597791516,0.00487900493571196,-0.0173557961256426,0.0108144338071979,-0.0154185660856195,0.0306943561791474,-0.028041003486674,-0.0228139178328767,0.0104903311962994,-0.0236697165426118,0.0540698997314824,0.0380796505932286,0.0402217570350365,-0.0165090085810286,-0.04607200678278,-0.00525250743430202,-0.0230240780675515,-0.00278485698953296,-0.00288887225145378,0.00693152252031282,0.0516168961276767,0.00534098389471081,-0.0236607901905924,0.0217460950925556,-0.00798077405873826,0.0244780942873256,-0.0329615452356604,-0.0100440272253028,0.0172291391353232,-0.0262592102472851
