"measurement_id","mean_ts_acc","max_ts_acc","mean_diff_ts_acc","sd_ts_acc","obs_acc","mean_acc","min_acc","max_acc","abs_mean_acc","sd_acc","E1_acc","E2_acc","E3_acc","skew_acc","kuriosis_acc","Et1_acc","Et2_acc","Et3_acc","skew_t_acc","kuriosis_t_acc","meandiff_acc","meandiff_n_acc","meandiff2_n_acc","meandiff3_n_acc","meandiff5_n_acc","meandiff10_n_acc"
"01a1aa11-e66e-45a6-b098-ad061b7aa7a4_2WH7",599.992464685752,1199.995,0.0200319678151709,346.421752590597,59905,98.4802136492733,94.260064003918,103.061937967238,98.4802136492733,0.952216869666934,98.4802136492733,9699.25918223747,955363.778498684,1.00014029375091,1.00037423494444,59084.5547655377,4655006028.05743,412626696576188,1.2992028106615,1.80063838346424,-2.48150138874866e-05,-0.0495980185815625,-0.0185948496946666,-0.00428044620106951,-0.00164803792077705,-0.000723036214689311
"01a1aa11-e66e-45a6-b098-ad061b7aa7a4_2WLT",599.964250646858,1199.982,0.0200316840277778,346.415470333669,59905,103.992056189411,6.75012629747,771.75129098642,103.992056189411,18.5238933907076,103.992056189411,11157.4766488721,1264980.60419843,1.07333399990831,1.32527923791009,62233.4114518021,5351132647.73605,563030695510870,1.4383464223588,2.78151467968608,-8.43513146291062e-05,1.03692038548397,0.0530512984107388,0.0936770493215595,0.0603313237140935,0.0171636305237708
"01dabc91-ceca-4e20-9b2c-b0c7d9566752_2WH7",599.983939823393,1199.979,0.0200310319500551,346.417570296293,59907,107.079904368654,6.861216114445,389.910645677118,107.079904368654,12.693464078776,107.079904368654,11627.2272603499,1281291.7852728,1.02195977064379,1.0624032497926,64115.46789718,5612899351.04738,570762596538961,1.35729616822161,2.03263626497789,-0.000457659333612862,-1.83700800180879,-0.0880807576026027,-0.10904584465082,-0.0370760457055807,-0.00310640813522341
"01dabc91-ceca-4e20-9b2c-b0c7d9566752_2WLT",599.462757497242,1199.983,0.0200594774410324,346.328721588442,59822,91.507383477564,86.877369943686,96.29148193722,91.507383477564,1.10330707715711,91.507383477564,8374.81849706798,766580.399251006,1.00021786021231,1.00058080197747,54835.6386807779,4009652878.19714,329892047436087,1.29930670994881,1.80102318523663,1.80542397441196e-05,0.038365197325985,0.0141355725419346,0.0191764132056208,0.00848561858528899,0.00271157709380886
"02423b04-367a-4230-bd4e-f1acd16075de_2WH5",599.979033938767,1199.986,0.0200326872673244,346.416163256285,59902,100.934568178274,96.47388856339,104.765053977891,100.934568178274,1.02703209232494,100.934568178274,10188.8418306447,1028619.28515617,1.00015527966865,1.00041409884237,60555.4268548356,4889644337.36701,444208717130328,1.2991855184086,1.8005540245637,1.31576354342833e-05,-0.0369419851820871,-0.00828674928119248,-0.0054568700780666,-0.00135517765698766,-5.88906256054709e-05
"02423b04-367a-4230-bd4e-f1acd16075de_327T",599.953588516187,1199.978,0.0200356975889935,346.440245563617,59893,99.0837126613296,94.012177723914,103.746849910094,99.0837126613296,1.13463785971505,99.0837126613296,9818.86949633058,973145.286347396,1.00019677908913,1.00052493155633,59448.8555074905,4712715476.17203,420272037129778,1.29904341032366,1.79995500084576,-3.90278460770551e-05,0.00912884900450869,0.00925427987402201,0.00912976960742788,0.00273784611808455,0.000733700436907412
"02a8bdd5-00cd-416b-a8bd-d6dc1e0d4d41_2WLT",599.920837623531,1199.978,0.0200320184297948,346.402724185518,59904,102.709739206418,54.700083588484,224.983558613957,102.709739206418,2.37391336604974,102.709739206418,10554.9258984451,1085285.1623827,1.00083176901416,1.00230702956237,61434.7399149032,5011783852.97602,458662555589248,1.29272095170777,1.77911346146154,-4.53970278691715e-05,0.0828509091939161,-0.00754761033326532,0.0257511143370857,0.00605165366858898,-0.00251240316678922
"032e8244-832e-4dd5-823b-bf1c89246bc7_2ZX6",599.986924738449,1199.974,0.0100113798483243,346.414708122377,119862,110.308007621156,43.001644980197,400.905287687846,110.308007621156,4.47586323977659,110.308007621156,12187.8897299533,1349352.67895483,1.00284243146244,1.00903996094476,66458.8203328693,5903904811.12693,591063590193166,1.30294231097333,1.82450925045865,-3.95087990454823e-06,2.18500669976295,0.471150048560242,0.196583303626007,0.0649603607643899,0.0144705380746471
"0351d169-e693-4a13-9566-635df2bd1aad_2WH5",599.987131058647,1199.979,0.0200216738412254,346.412783359229,59935,104.566341401267,3.009590892825,3169.90777303117,104.566341401267,24.9048923209059,104.566341401267,11554.36306679,1965836.76948587,1.58280873711733,15.4220193104394,62849.6227204414,5350215288.24981,518844986091452,1.3258083112626,1.95306089844538,5.03801517105661e-05,0.186478644079647,0.0627187500646086,-0.0538080461460526,-0.0306020157657061,-0.0261324539737411
"03b36c76-1416-4744-b7a7-f8b9c100c372_2WH8",264.474664369818,528.982,0.0200280932909284,152.740256095601,26413,106.277717458142,6.713233770874,1402.87765389479,106.277717458142,29.2813879570661,106.277717458142,12152.320447529,1776872.91914242,1.32637873016156,3.82920524561826,28495.1635048541,1237343384.79537,95670593766661.4,2.19807804365372,14.1339883079149,-0.00113115624815852,-0.260299264031606,0.0308504044265338,-0.0116894986245025,0.0577907410835504,0.0460541983821867
"03ca8369-bf89-49e9-a667-c4bc32b35a09_2ZX6",600.010083899508,1199.98,0.0200317174145299,346.41237547588,59905,110.128475597268,8.822478881386,650.858712468238,110.128475597268,13.2609406675413,110.128475597268,12304.1307492423,1407405.26996106,1.03119967305929,1.12358133563002,65950.2298133157,5890065546.69165,610973291985385,1.35158086389528,2.08641795906076,-2.0169951169456e-05,-0.0610993697368325,-0.0507870136898966,-0.0526172752182687,-0.0516167054155821,0.000891577967942529
"047b34fa-ff8a-4fb9-8eea-7cc0c8f307b2_327T",599.954768125136,1199.98,0.0200323862308437,346.415776790349,59903,116.8457793156,0.745874099462,57634.831586228,116.8457793156,480.515049233535,116.8457793156,244543.794207163,8372813079.75403,69.2367105924559,6144.02356548509,67884.5602123024,42164620307.1586,530499531283749184,61.2720927239334,5254.77102040792,-0.00039584602681431,-17.5282140133829,1.28082772701382,1.90704129087184,1.24132059241791,0.00289190737948406
"04b0cf62-ae4c-4506-bbe1-fa467a9858c8_2VSP",600.023982388782,1199.979,0.0200317007211538,346.41426439399,59905,102.434774313978,13.56121935799,367.324969711001,102.434774313978,6.73154579878889,102.434774313978,10538.1959411707,1089887.14208405,1.00747000523798,1.02322258122183,61519.8883474683,5088052941.84492,476948370496999,1.31414696689042,1.85566408058228,-0.000404421475445362,-0.0145898810474617,-0.0106991005588323,-0.0202093449163721,-0.0268973369446964,-0.00659246897679692
"04bf1192-1179-4957-aa0a-34cbe7ff688a_2WH7",599.982437642935,1199.979,0.0200317007211538,346.417900991428,59905,107.553110070309,7.397154386597,635.980025308601,107.553110070309,7.49875609094002,107.553110070309,11623.9018900321,1268991.98521871,1.01258380148274,1.06007200661649,64555.9887014052,5573014660.01206,544596521515686,1.30899981396914,1.86356769250414,-9.85854646965645e-05,-0.0494640875503911,-0.0557080886943188,-0.0189644294623058,0.0103963215153938,-0.00444554068158576
"04bf1192-1179-4957-aa0a-34cbe7ff688a_2WLT",599.964130235198,1199.989,0.0200310653356926,346.414131081523,59907,91.3613603326504,86.559659212946,96.067624558998,91.3613603326504,1.11512468925872,91.3613603326504,8348.14164414776,762924.636629108,1.00022320462352,1.00059497003372,54820.1398676235,4008111848.68645,329734380617422,1.29943477181848,1.8013667437442,1.98577404467665e-05,0.0322029597653926,-0.00279897963063042,0.00611348062211811,0.00245735280114895,-4.94372877912582e-05
"05137359-a055-489a-96e9-627501715140_2VSP",600.047827585056,1199.979,0.0200327039615365,346.412747132516,59902,137.120994062196,2.663432758445,1385.55725211408,137.120994062196,81.3056644658378,137.120994062196,25412.6677297352,6039999.18483002,1.49094455352494,2.76229626385984,83130.174484732,12426616817.4762,2623593204600253,1.89394401522555,4.56027052617254,-0.00100315162497655,-14.0012893931335,-0.101699614106091,0.674087738848903,0.690954928587328,0.481336280884988
"05137359-a055-489a-96e9-627501715140_2ZX3",599.976930889423,1199.978,0.0200319516551759,346.416000650162,59904,97.6676906590864,92.686994880893,102.809201202746,97.6676906590864,1.11755245932774,97.6676906590864,9540.2267013296,932015.814155182,1.0001962896606,1.00052338316711,58606.5689171802,4580826825.1469,402876352551642,1.29943920532483,1.8013867236794,2.11426566757262e-05,0.0836410321176607,0.0059069982751569,0.00541745871868907,0.0017606842954727,-0.000304666229040374
"05205dc3-9c82-4b6b-921e-b6c2edd2c993_2VSP",599.960674885235,1199.978,0.0200316840277778,346.411743999197,59905,103.029959104852,1.603274087826,1791.46449067777,103.029959104852,25.6786919873136,103.029959104852,11274.5566879782,1559979.58772331,1.30307587331499,4.64449208058326,60857.8725277093,5040046622.04156,530503768829379,1.4826431753129,4.3123997907623,0.000366465647476713,0.316789701666573,-0.0162631603786649,0.00830271941698208,0.0213464472600643,0.00501991959973162
"0523e301-efe2-4d9f-b807-ceb5bc6e1c36_2VSP",600.007566158058,1199.989,0.0200327039615365,346.421330785075,59902,104.140961909689,4.074038041077,730.059495068934,104.140961909689,17.3477737473858,104.140961909689,11146.2801775057,1248799.81843342,1.06120159415807,1.26059505203337,62139.4893257218,5221055304.86593,503620723848304,1.33495354370181,1.97574523567392,-9.85582904109135e-05,-0.140487533450167,0.032828238212179,0.00471812018039041,-0.00505767617752055,-0.000466120277101047
"0523e301-efe2-4d9f-b807-ceb5bc6e1c36_2WH3",599.985459979644,1199.988,0.0100113296012948,346.409904359554,119864,101.598630009347,79.098824530644,191.812457774194,101.598630009347,1.20025281371177,101.598630009347,10323.7222145744,1049180.65303601,1.0002206308413,1.00061389515722,60961.7777064776,4956660701.32004,453512866928225,1.2995884009818,1.80195222853378,-6.14883963658784e-07,-1.12760753039195,-0.152220962623132,-0.0220545328083938,-0.0140735671851751,-0.0039579480471279
"052a204e-429c-4a8a-9baf-f53e11b3e504_327T",600.004146558488,1199.976,0.0200329883138564,346.418195640015,59901,101.397659604291,31.729112668925,276.108231408434,101.397659604291,5.36995382689647,101.397659604291,10310.3212959297,1051531.74801788,1.00441708335069,1.01241138542793,61634.6144042243,5134524683.95851,482529723679308,1.31151632811022,1.83579294958158,0.000100494091196911,0.0403124717194926,-0.0594983653548232,-0.00401333905501269,0.000510845268160725,0.00488019679231073
"058234ec-a5b2-4227-b8ee-af6b0e32b820_2WH8",599.936715358806,1199.995,0.0200312990351551,346.414857837712,59907,107.696028205695,5.418971976809,17098.9724939788,107.696028205695,73.6522895454311,107.696028205695,17023.0036952153,85511834.6728859,38.5009933101767,4930.18129375781,64864.4868918052,6082291588.26416,2175904522319895,4.58710815310088,198.629314545486,-8.70609519119283e-05,-13.06127368922,-0.443854941348843,-0.868800233620303,-0.250246236410692,-0.0592521899214303
"05849b77-59c8-4032-9982-fba459c250da_2WLT",599.912485685191,1199.978,0.0200323528429769,346.394176804298,59903,109.562497243599,3.119166696249,3562.54968014088,109.562497243599,65.6374678116746,109.562497243599,16312.1460620904,6932284.49169356,3.3274361069791,34.1142605357081,67176.4940950009,9696249832.18244,4954865664375793,5.18950803897829,56.6425981038928,-0.000838785839985586,-2.9816305701375,-0.243801214787971,-0.0950546870408965,-0.0107363351738016,0.000844742277284582
"05a278d4-3421-46d0-a843-fbaabd1d64bf_2ZX6",595.345076631898,1190.639,0.0200312757617053,343.723798376385,59440,106.832864250873,8.253749847145,2067.89981973764,106.832864250873,17.6461111404035,106.832864250873,11724.6408837768,1483521.24225063,1.16854231884572,3.57801567764194,64177.4848395949,5854578620.4575,767704304597031,1.71376201282244,8.25055937018747,0.000133819846379347,-0.316909132176568,-0.115172458467998,-0.12720169646757,-0.0170013213577435,0.00564616987468002
"05e2a329-cb22-400b-bb73-7fa68c670cd2_2VSP",599.956889087358,1199.975,0.0200323027611766,346.424422951735,59903,107.03336820806,3.356113393797,1228.74587462327,107.03336820806,30.9974037703919,107.03336820806,12416.9649105516,1668825.07573894,1.20611199349295,2.13485880807987,64248.6281563538,5974795188.57453,730604211964356,1.58196779370757,3.90472215884701,-0.000431613409414059,-1.59609087633108,-0.346731980963512,0.0151887202224426,0.0192019118808126,0.00325726311539095
"068ffb5a-f757-4d02-987e-f487bb2b3952_2WH3",600.028362715147,1200,0.0200333722871452,346.425008212488,59901,101.308416580019,10.767045413066,660.283702170493,101.308416580019,16.0546675051864,101.308416580019,10521.1433156803,1142971.76730332,1.05911007230716,1.24712495368356,60351.8736874904,4901363676.03556,457868383808172,1.33433618739425,2.02047425266204,-1.58893290140245e-05,0.26540754654394,0.00833548863512819,0.0347955532479216,-0.000838430453712643,-0.00134482018757068
"068ffb5a-f757-4d02-987e-f487bb2b3952_327T",599.968671519199,1200,0.020033723434448,346.422561559091,59900,100.829675322752,96.157480936347,106.254765381078,100.829675322752,1.11744598281205,100.829675322752,10167.87209037,1025475.17854263,1.00018431919001,1.00049170594644,60485.8070956341,4877197102.37129,442367379244389,1.29875619869157,1.79916794162131,1.04920216436335e-05,0.0374957673517897,0.016454406769453,0.00471790068866965,0.00100786400606657,0.000339804087373099
"06bd88e8-21ed-4dde-a92a-dfcca4e5145f_2VSP",600.033401225294,1199.99,0.0200320351234496,346.413031055511,59904,101.485502459366,31.974679078318,455.263059952869,101.485502459366,5.84463678394281,101.485502459366,10333.4664183241,1057459.81027333,1.00668783822553,1.02419910687068,60745.6819469925,4945067516.16812,457728762812222,1.31628479709093,1.87934482746523,0.000103313523581907,0.0697365591097557,0.0245426535738901,0.00808159910283589,0.00253151239606128,-0.00235522045457682
"06bd88e8-21ed-4dde-a92a-dfcca4e5145f_2WH3",599.948834718884,1199.978,0.0200320184297948,346.411933573203,59904,101.071414837269,96.45279008769,106.199855323454,101.071414837269,1.12655030813242,101.071414837269,10216.6999916183,1032872.7610349,1.0001862118646,1.00049645309984,60634.2713194539,4902954978.03183,446088241153889,1.29937323715438,1.80117281467461,4.87746403236942e-06,0.0823644393337913,0.0189329302507775,0.0138090951784225,0.00609057351288533,0.000628801134325884
"06fd407b-0da8-428a-8f9f-69fc181d4a76_2WH3",599.873468414461,1199.979,0.0200383908890522,346.361172905616,59885,101.886215869545,60.191198660809,303.29795014194,101.886215869545,1.46561490046187,101.886215869545,10382.9489753828,1058452.6434089,1.00043839821699,1.00159534007698,61111.2544052493,4980352380.56931,456753611144728,1.29954667275004,1.80201951577637,-5.3321000630385e-06,0.0203293407373833,-0.0153099682029266,0.00263185477359288,-0.000489223072072222,-0.00112983015261745
"06fd407b-0da8-428a-8f9f-69fc181d4a76_327T",599.965122032653,1199.979,0.0200326872673244,346.415043641502,59902,98.0458367458908,2.454713360949,1923.21895067148,98.0458367458908,22.1765689060469,98.0458367458908,10104.7781015666,1338893.56986707,1.31812283693961,5.09205856240545,57388.6502925383,4387371026.56764,412059788325514,1.41792640693871,3.64382624167719,-0.000180002156610676,0.207579028449989,0.00139542735644286,0.0188789269457639,0.030399067744932,0.00179819731533976
"0793e42f-dae2-47df-b314-34225384d33c_2VSP",600.045789416576,1199.979,0.0200317007211538,346.4047998915,59905,112.303671636412,0.437321578293,9087.43213011918,112.303671636412,94.6458183393135,112.303671636412,21569.7960581931,37555065.1403072,11.8549427574367,486.97526722181,67605.0932446708,11200320754.5436,30690041856866380,25.8911768096832,2128.36619193214,-9.55633681608016e-05,0.634178578505569,-0.498824385352836,0.435493709173197,0.220290262195039,-0.0265589877142619
"07c74388-cade-4b8a-9adc-16245ac979ef_2WH3",600.096340545233,1199.994,0.0200330217028381,346.397185880755,59901,101.170004197952,95.373401708331,106.024155688488,101.170004197952,1.1476126016654,101.170004197952,10236.6867421107,1035912.26806178,1.00019310467628,1.00051515394413,60712.749387804,4914327902.5732,447482690413011,1.29891294260752,1.79955410987081,1.86199458820199e-05,0.000251506873522214,0.0041202399659019,-0.00518352774314147,-0.000803683829147736,8.37681177739251e-05
"07c74388-cade-4b8a-9adc-16245ac979ef_327T",599.995032537019,1199.983,0.0200331051752922,346.418821377308,59901,95.380741611855,3.610095393206,17474.8622284614,95.380741611855,72.1433160650895,95.380741611855,14302.0570356293,90243064.6025505,52.7613715691036,7614.50418122799,58174.6726086234,10928586363.0968,120432445086742032,105.413812512486,19335.504507158,0.000140976876706898,-1.76977467706101,0.0599938642518396,-0.136924108669649,0.0282814548895036,0.0125939954881143
"08215a48-b258-4e58-9ec4-c33181451c27_2WH5",599.908876869658,1199.978,0.0200320184297948,346.398346013053,59904,100.857403908638,4.961129853969,387.117014194718,100.857403908638,8.87339169764651,100.857403908638,10250.9516890222,1054305.32142863,1.01582785724995,1.05545508654313,60674.8608598743,5023097847.208,487321985941647,1.36885847228303,2.14827238790496,-5.48196019171164e-05,-0.0072879508411438,-0.00972132694047986,-0.0199990914956027,-0.00806302190810975,-2.92390621832127e-05
"0827d2b9-b0d6-4088-9c87-61642f8417c0_2WH5",600.022485434786,1199.989,0.0200325364762445,346.417006629907,59903,105.210453373585,9.2402430405,415.509037499602,105.210453373585,8.43665753981779,105.210453373585,11140.4155013121,1189566.66499045,1.01166494629549,1.03747790606674,62988.2442685436,5349927387.2603,525963969747593,1.34410799165952,2.03587063017149,-9.01568690098337e-05,-0.0769060534851578,-0.0399027631568867,-0.00172275567045752,-0.00407532174748524,-0.0108924623909298
"085f3bdd-8dd3-4b6b-8837-e6e969c2b19d_2WLT",599.988532610328,1199.978,0.0200216571562052,346.412636867764,59935,104.902842413783,0.497852719526,11624.5383011864,104.902842413783,63.1961494702037,104.902842413783,14998.2930196085,29945004.4942698,16.3027786301299,1376.87065326858,62866.5307241329,6964092244.46716,10375847388280002,17.853641208061,1635.22756077061,0.000116660527233939,-1.81701338701299,0.139544346184252,-0.144234020362709,-0.0850780552888371,0.0156459765301102
"08daa9d4-7cd7-4b17-8032-29021e3c14ce_2WLT",599.994918374157,1199.992,0.0100113629727272,346.412398975965,119864,102.000333986794,1.046607376036,1751.82654706582,102.000333986794,25.4230853715951,102.000333986794,11050.3960110072,1446283.77636205,1.24504988209478,3.21477840332561,62418.3004762098,5980645350.66811,939281721484812,2.0308310573455,11.9791514513291,-0.000210470404647137,-12.2223427112899,-3.608137355007,-1.14383619030474,-0.404697207720763,-0.168887846466862
"091ecbdf-602a-4198-99b5-1a465921d89f_2VSP",576.011352430797,1151.994,0.0200308462728869,332.578530938229,57512,105.34148901098,2.323926880037,12630.7457786092,105.34148901098,60.2558898443622,105.34148901098,14727.5384372961,36755753.036047,20.5650645731596,2042.8379633164,60840.4968425869,7767089092.8545,30101222727881552,43.9740744192079,5829.67292274757,0.000272035514445668,0.240819288431087,0.044119963051458,0.50966373602077,0.187594740769349,-0.00853600521139884
"0a237c3c-96d4-4581-87a4-883048b9fd69_2VSP",600.021298599402,1199.967,0.0200321692097092,346.402771604336,59903,105.47360349049,0.365462766261,1613.27203420613,105.47360349049,22.7413620383984,105.47360349049,11641.8419471808,1460758.65714851,1.16290950571679,2.38244166317082,63100.5464464933,5527129482.44518,593027308833175,1.44319572866238,2.95741880173303,1.81148767255658e-05,1.31381205211216,-0.0702657665672984,-0.00406398252174411,-0.044344067317801,0.00619589160324124
"0a27e364-ead7-4d82-9e5d-e9538728f438_2VSP",224.302513845467,448.576,0.0200355531734334,129.487696710781,22390,100.821327132223,96.057707163928,105.530666312276,100.821327132223,1.18246236967324,100.821327132223,10166.3381595102,1025265.65562299,1.00020629262821,1.0005501601745,22614.9986340295,681962935.013003,23138225166011.5,1.29923851436317,1.80079407763853,-7.55145311469926e-05,0.123771393204472,0.000336148484559451,0.00988020131552352,0.00196600849602122,8.56301383515985e-05
"0a27e364-ead7-4d82-9e5d-e9538728f438_2WH3",599.999517401895,1199.998,0.0200216067406357,346.418409283707,59936,100.46893320427,95.946491768298,105.179874676889,100.46893320427,1.16048918735475,100.46893320427,10095.3532518885,1014540.14819816,1.00020024754308,1.00053423574018,60282.6458509103,4846181142.35779,438374704462411,1.29940945075556,1.80141080641127,-2.00527829211144e-05,0.0458745869477682,0.00819144786464322,0.00831456433041188,0.00160024270466695,0.000389072635943127
"0af9da02-6b27-4d27-9940-575d31dd74bd_2ZX6",286.485074022298,572.984,0.0200260030756326,165.439883980522,28613,112.860555845421,2.016589409622,1243.97483190613,112.860555845421,42.5657081134751,112.860555845421,14549.2812506901,2373404.40970265,1.35241330920458,3.08701863081326,32348.6493250864,1645345284.53237,127280899228767,1.90711841017454,6.70776699970614,0.00137755028947449,-0.942513224768583,-0.756380751922681,-0.149024960964466,-0.0549924279570012,-0.1070458102838
"0b37bc64-905b-4234-af29-9760c9e16346_2VSP",599.929875634348,1199.979,0.0200320351234496,346.40864468546,59904,100.735992912334,2.762048667006,2621.84963185076,100.735992912334,18.696312980962,100.735992912334,10497.286551911,1583043.52427047,1.47189651364509,11.0910132465905,61129.2144192302,5370872393.88545,1139844672839959,2.89586573807728,59.9463450644935,0.00116118935161865,-1.2976468587814,0.00465635474961934,-0.062212486772572,-0.0195583456187641,0.0427967707026048
"0b389dc2-8d2d-4e21-bda0-2c54bca79f25_327T",599.999392618793,1199.99,0.0200215233169267,346.418428480116,59936,98.1087067627751,93.67617211227,102.584357103835,98.1087067627751,1.09986967120359,98.1087067627751,9626.52803577441,944683.621221361,1.00018852055131,1.00050279630184,58861.6683204702,4619986252.6594,408004720442835,1.2992842167723,1.80097504700061,-5.98428951382968e-09,0.00765057701503518,0.00802358119061053,0.00372206738580983,-6.55895078227179e-05,2.6666204558557e-05
"0b5b1a7d-c6cd-447b-b59f-6b4ba37466ef_2VSP",600.024071973555,1199.978,0.0200343595565647,346.428557378422,59897,103.657973577857,1.222334523236,1473.05176924006,103.657973577857,18.8466688554462,103.657973577857,11100.1664830857,1385504.11832518,1.1847141682116,2.98494017491238,62524.5329958262,5620162231.87592,803160971753209,1.90624763699744,11.9530826406123,0.00161694546956475,0.303046326824697,0.146912322983952,0.0552924127871895,0.0555227803018848,0.0154478384979022
"0b5b1a7d-c6cd-447b-b59f-6b4ba37466ef_2WH3",691.264011932748,1199.989,0.0125939464542468,324.207283838871,95284,102.394255832524,7.056709217561,8717.20021735016,102.394255832524,32.2575533586769,102.394255832524,11525.1224556757,8151988.98135161,6.58863215139173,457.54295800126,70527.2241596349,6203679212.90024,860848371254321,1.76178400608789,22.7991533987323,0.000147533685485746,0.56757579014168,-0.314075210401733,-0.52187752887774,-0.126452550848145,-0.00985724162575204
"0b8a1616-5c4b-451f-9341-1637bef7587b_327T",599.980545641214,1199.977,0.0200326705731123,346.42141431767,59902,101.229831824478,18.281110704049,499.056164355364,101.229831824478,7.46917490948301,101.229831824478,10303.2664937099,1059134.12013548,1.0127180710213,1.05145282319673,60907.9613854882,4968286140.12164,457907603478066,1.30757905221857,1.84916040246453,-0.000176298177063989,-0.103006253652932,0.00867609124098316,0.0189808328935281,0.0124164482405605,0.0048923349981566
