"measurement_id","mean_ts_gyro","max_ts_gyro","mean_diff_ts_gyro","sd_ts_gyro","obs_gyro","mean_gyro","min_gyro","max_gyro","abs_mean_gyro","sd_gyro","E1_gyro","E2_gyro","E3_gyro","skew_gyro","kuriosis_gyro","Et1_gyro","Et2_gyro","Et3_gyro","skew_t_gyro","kuriosis_t_gyro","meandiff_gyro","meandiff_n_gyro","meandiff2_n_gyro","meandiff3_n_gyro","meandiff5_n_gyro","meandiff10_n_gyro"
"052a204e-429c-4a8a-9baf-f53e11b3e504_327T",600.005729352054,1199.978,0.0200343595565647,346.41877070057,59897,0.0890199979877025,0,6.46479814350038,0.0890199979877025,0.28869735345592,0.0890199979877025,0.0912693304427568,0.233157668776072,8.45595002450457,96.5539298386199,62.4727886920606,64694.0780425793,159255462.974147,9.67826583526677,126.205790683429,2.47471331569173e-07,0.000684025844706483,0.000100322445732827,7.60141886519768e-05,-4.25419834173875e-05,-7.85453008722479e-05
"058234ec-a5b2-4227-b8ee-af6b0e32b820_2WH8",599.91750721202,1199.979,0.0200333728442879,346.403364462355,59900,0.58387769807085,0.007434,10.1171816501315,0.58387769807085,0.65325587031823,0.58387769807085,0.767649274148774,1.88831843186,2.80757241605897,12.1689725061155,319.971997575357,273251.887125365,453700045.617009,3.17631867498318,15.786989117346,4.90663887505848e-06,-0.00398297971322831,0.000159521403831463,8.53140556956661e-05,0.000179146251232287,2.0806061584613e-05
"05849b77-59c8-4032-9982-fba459c250da_2WLT",599.89829589128,1199.979,0.0200343762521704,346.396680393082,59897,0.623737125781315,0.00382909545454276,12.3309460706075,0.623737125781315,0.740604327043855,0.623737125781315,0.937533614014496,2.71186939422238,2.98736644212437,14.879491229446,385.747324456748,521248.814103158,1386472463.75601,3.68420365231706,18.9134052911093,1.64694396040958e-06,0.00265895175460031,0.000641020126572404,-0.000109826160932554,-0.000353000444845411,0.000275896396309218
"05a278d4-3421-46d0-a843-fbaabd1d64bf_2ZX6",595.313265173568,1190.558,0.0200336205155819,343.698567210276,59429,0.345460706400238,0,11.9098904061655,0.345460706400238,0.719612431204394,0.345460706400238,0.637176437184927,2.02056469633421,3.9726764862962,23.1110811789315,294.90469056081,589282.703043517,2190095021.77179,4.84147192256375,36.568699875537,4.25675858678258e-05,-0.00512133652382338,-0.000588379027180638,0.00123784522443966,0.00151928876495397,0.00150932138858117
"05e2a329-cb22-400b-bb73-7fa68c670cd2_2VSP",599.954479373612,1199.995,0.0200339744231861,346.427240816457,59899,0.86058783387215,0.00260135810683573,17.1970340716883,0.86058783387215,1.11834148157111,0.86058783387215,1.99127820926903,8.18958608102943,2.91449986999773,12.2946623312257,603.384997619676,1281659.61964902,4752956623.07627,3.27570511251196,14.9825320754253,-4.81116512755182e-05,-0.00116571797022763,-0.00394622140321358,-0.0020173211767661,-0.00226472397888561,-0.00104300412474661
"068ffb5a-f757-4d02-987e-f487bb2b3952_2WH3",600.031529175084,1199.998,0.0200346767730733,346.425355268014,59897,0.418622660147234,0,9.00499299807412,0.418622660147234,0.721036706053239,0.418622660147234,0.695130183265676,1.89915074183714,3.27687758638438,14.9645175800621,217.446550296469,270902.635749808,657925433.222557,4.66612994735975,31.9709023209872,-2.10722889240699e-06,0.000591017954707668,-0.000504067344698364,-0.001045458504943,-0.00108878818870479,-0.000962663344384494
"068ffb5a-f757-4d02-987e-f487bb2b3952_327T",599.954222589532,1199.979,0.0200350452466023,346.41723693238,59895,0.0134301977433122,0.00150189480324023,0.0445787071144958,0.0134301977433122,0.000910742047615804,0.0134301977433122,0.000181199648653343,2.45797812730465e-06,1.00772489381916,1.02362939889339,8.02331052106751,86.0043744720834,1041.45388121245,1.30574758292029,1.82556339494029,-1.83537347888466e-08,-1.62783894378352e-05,-3.96753581329674e-06,1.74678394243026e-06,2.12246405837545e-06,7.89501395444494e-07
"06bd88e8-21ed-4dde-a92a-dfcca4e5145f_2VSP",600.035279892484,1199.989,0.0200340417717081,346.41795357583,59898,0.124495164301923,0,6.92422520055385,0.124495164301923,0.330177441482278,0.124495164301923,0.124514368751884,0.308686271288415,7.02567584288298,68.6285120206296,89.8216970588395,87161.3731066459,227723324.354251,8.84955474251827,120.43739932464,1.03506694632568e-05,0.000401853947233655,4.9742290906925e-05,0.000486576278812889,0.000282290907054089,8.37627604330334e-05
"06bd88e8-21ed-4dde-a92a-dfcca4e5145f_2WH3",599.960138049049,1199.993,0.0200339410330896,346.41984187131,59899,0.00709867152015677,0.00437873817440596,0.00984858284221644,0.00709867152015677,0.000679749078631005,0.00709867152015677,5.08531884470191e-05,3.67555194440034e-07,1.01355024463695,1.03623649974806,4.27338458013873,24.6252891206892,161.097101721622,1.31830445558222,1.87007497036003,6.5737106037575e-09,3.04732531134913e-06,2.80189150928869e-06,4.06597447618501e-06,2.19300974465802e-06,1.25263383313046e-06
"06fd407b-0da8-428a-8f9f-69fc181d4a76_2WH3",600.021614594811,1199.979,0.0200340250763811,346.41873554382,59898,0.00792074871568958,0.0048666953880431,0.248726284489597,0.00792074871568958,0.00122479017285194,0.00792074871568958,6.42383461401883e-05,7.6822797909585e-07,1.49210227810552,16.5356949558712,4.77858435815823,31.825512320076,530.752653267105,2.95616770764254,81.9286924829728,2.12026805210747e-08,-1.45136625308211e-05,-2.1787679221221e-06,-2.66713549857052e-06,-1.31470120443025e-06,6.19157165213893e-07
"06fd407b-0da8-428a-8f9f-69fc181d4a76_327T",599.962951433294,1199.976,0.0200343261653533,346.418134699453,59897,0.248115941448059,0,22.2165677399428,0.248115941448059,0.822609263794961,0.248115941448059,0.738236223788234,4.07052263006003,6.4173709872673,62.2974665322919,113.530392919217,170885.973425085,497375573.714878,7.04084572058283,80.1692724520399,-3.84290736706865e-08,0.00183722028052718,0.00235900099737674,0.00181052173806161,0.00125661667694405,0.00130391768747702
"0793e42f-dae2-47df-b314-34225384d33c_2VSP",600.049118685098,1199.979,0.0200340417717081,346.408386727121,59898,0.698883777967804,0.001062,18.5779425422736,0.698883777967804,1.00735680741577,0.698883777967804,1.50318933095711,6.33303829657328,3.43630407620084,18.5741822196702,432.017425273368,753776.494799604,3099350539.88861,4.73594676797736,44.6371494152482,-7.3953052438192e-07,0.00452388596744161,0.00120343160206915,0.000571766803425278,-0.00129068820081683,-0.00133259561302201
"07c74388-cade-4b8a-9adc-16245ac979ef_2WH3",600.105124530444,1199.993,0.0200343595565647,346.39585222553,59897,0.00737433281297684,0.00437873817440596,0.0104594869855075,0.00737433281297684,0.000686761645577532,0.00737433281297684,5.4852418120173e-05,4.11463915307794e-07,1.01283357035015,1.03432520055859,4.41850590452743,26.149362008076,175.416338639707,1.3118325294187,1.8524782277363,3.32436246708744e-08,4.44212322493605e-05,2.10733687096397e-06,4.54318618520993e-06,1.2857163970571e-07,-7.35648573500044e-07
"07c74388-cade-4b8a-9adc-16245ac979ef_327T",599.993645224302,1199.983,0.0200344430345933,346.419534685067,59897,0.0595998870418914,0,9.7808473346819,0.0595998870418914,0.255053251017194,0.0595998870418914,0.0686032213227501,0.226886797187066,12.6267755670708,239.314962984108,56.7138299882964,85558.2220404688,317660755.588339,12.6931945914952,235.091403840146,-8.12153977710929e-07,0.000415694136948521,0.000748217301068279,0.000499298863739085,0.000336492275656917,0.000121226669075127
"08215a48-b258-4e58-9ec4-c33181451c27_2WH5",599.903343205837,1199.978,0.0200343595565647,346.403420607043,59897,0.157873072289286,0,7.583552513152,0.157873072289286,0.374986069963501,0.157873072289286,0.165536112014794,0.365873481207728,5.43240082775105,41.3914540778155,102.87624806767,94904.5846130719,173937285.581929,5.94924561703281,49.5546245209067,-1.46456037849785e-05,0.000335815826200343,-8.58664649909708e-05,-0.000647338188341777,-0.000725607538067561,-0.000712601087922406
"0827d2b9-b0d6-4088-9c87-61642f8417c0_2WH5",600.022360491519,1199.987,0.0200348443108774,346.420495815792,59896,0.161059092671117,0,7.83984946459777,0.161059092671117,0.433553394924334,0.161059092671117,0.213905439333725,0.535835885989996,5.41625438233861,40.4750680284605,159.078802534909,256448.007689931,724274885.309737,5.57704863585111,42.6063085984981,6.08393252049789e-06,-0.00232600921746207,-0.00068480453752241,-0.000375201860325948,0.000348900157363985,0.000572019038699614
"085f3bdd-8dd3-4b6b-8837-e6e969c2b19d_2WLT",599.998543863454,1199.996,0.0200216234253775,346.418416662387,59936,0.515923278442253,0.003186,34.421411172519,0.515923278442253,0.800590617609071,0.515923278442253,0.907111472413238,4.63081075362128,5.3600154775187,74.7738765122341,343.319191890129,548464.098128368,2362211571.21154,5.81562622071428,68.0543896049767,1.87578655804468e-05,0.0165643482986877,0.0132099996118853,0.00932158117411624,0.00393180040906554,0.00103809763475527
"08daa9d4-7cd7-4b17-8032-29021e3c14ce_2WLT",599.976068800948,1199.987,0.0100122400961185,346.409972482665,119853,0.458082485697728,0.00450568440972068,14.3592765825435,0.458082485697728,0.91513358754072,0.458082485697728,1.04730205927617,4.3880110639715,4.09411255169256,24.2473917222764,428.955830422666,981007.410036007,3953433188.54032,4.06879652613527,23.3419112139196,3.1796129424998e-07,-1.39136410350277,-0.201516351414942,-0.0605752881862312,-0.0225367781901354,-0.00676654261611801
"091ecbdf-602a-4198-99b5-1a465921d89f_2VSP",575.978531664058,1151.983,0.0200313516145299,332.596889,57510,0.713093478868094,0.00237470419210478,11.9870064408577,0.713093478868094,0.77525109191179,0.713093478868094,1.10950611451029,3.05987882547782,2.61824135547865,10.8266313334409,426.847672720319,563766.830904037,1544344026.54771,3.64833552095119,21.8819678601421,2.63858290742701e-05,-0.00238578150954094,-0.0019312736146959,-0.000960714477552884,0.00122629203919842,0.00130806811115267
"0a237c3c-96d4-4581-87a4-883048b9fd69_2VSP",600.030091974556,1199.986,0.0200344931214104,346.412639735484,59897,0.495640603283594,0,8.60301148447484,0.495640603283594,0.713358252750051,0.495640603283594,0.754531108471996,1.91340735963076,2.91938730493084,11.8664941289383,288.672776999747,350414.559208656,747554598.132967,3.60387487361646,18.4088632998138,-7.49794319565521e-06,-0.00949905095026976,-0.00784337780204274,-0.0056072297632244,-0.00286040272399318,-0.00143808019330206
"0a27e364-ead7-4d82-9e5d-e9538728f438_2VSP",224.306799901716,448.557,0.020039136844927,129.471928507399,22384,0.0149043795435415,0.00237470419210478,0.100212260452502,0.0149043795435415,0.00468044404795222,0.0149043795435415,0.000244046107393629,4.51151892084356e-06,1.18335474270875,1.6958884627742,3.34111186386444,16.1642008786729,95.9318028547243,1.47615257300817,2.54504709965934,-1.41556026364103e-07,5.56623546145226e-05,-2.07280860503359e-05,-1.27110613934165e-05,-1.26525683258175e-05,-1.10716002847433e-05
"0a27e364-ead7-4d82-9e5d-e9538728f438_2WH3",599.990528222241,1199.979,0.0200216738412254,346.41262963668,59935,0.00722848487251389,0.00437873817440596,0.00996244307386496,0.00722848487251389,0.00067831885995894,0.00722848487251389,5.27111023510136e-05,3.87678134074813e-07,1.01302032351655,1.03481410100195,4.33388055400096,25.2547466724583,166.842148834361,1.3145928017785,1.85657325539192,2.19742233769718e-08,-4.80743451901452e-06,-3.47330607691131e-07,3.25916420276208e-07,4.6234003839018e-07,4.13070745600948e-07
"0af9da02-6b27-4d27-9940-575d31dd74bd_2ZX6",286.491890912268,572.984,0.0200281030444965,165.439849788103,28610,1.04299889170787,0.00541515872343554,12.2599626865627,1.04299889170787,0.900573991752335,1.04299889170787,1.89885185482124,6.18163013585139,2.36247048655125,8.88834998707357,278.036836164784,167142.46165783,240594200.965436,3.52091032586432,24.758404328165,3.15816774208238e-05,0.00384819013858252,-0.00160690332009235,-0.00200595680963269,-0.00154045154887015,-0.00112187435942903
"0b37bc64-905b-4234-af29-9760c9e16346_2VSP",599.926396564102,1199.98,0.0200343929477761,346.409663101098,59897,0.0735614782677908,0,12.0783629056481,0.0735614782677908,0.424970291653893,0.0735614782677908,0.18600802470148,1.00012139510494,12.4668058696162,206.387214839959,63.6421266253475,174461.118293203,1033818088.40839,14.1871822794808,281.776487823594,1.35449574892604e-05,0.00101027699204663,0.000535211619244071,0.000336669649816454,0.000525229850265778,0.000917112356283759
"0b389dc2-8d2d-4e21-bda0-2c54bca79f25_327T",599.998412373198,1199.99,0.0200215233169267,346.418428394878,59936,0.0152181680177169,0.00551831387291444,0.0309441360519243,0.0152181680177169,0.000819810061207657,0.0152181680177169,0.000232264715138481,3.55515397898804e-06,1.00434647118174,1.01165463987118,9.13554076968551,111.306824239044,1524.1573402398,1.29791757803782,1.79698774785029,-1.82658387568973e-08,-1.31947767515767e-05,4.47751827063289e-06,-2.20369511063973e-06,-1.22325522724901e-06,1.42923750203748e-07
